dt,open,high,low,close,volume
2025-02-12 11:00:00+00:00,95976.0,96355.0,95976.0,96083.0,37.0665672
2025-02-12 12:00:00+00:00,96120.0,96352.0,95968.0,95983.0,4.3566149
2025-02-12 13:00:00+00:00,95995.0,96596.0,94091.0,94972.0,305.90588705
2025-02-12 14:00:00+00:00,94968.0,95672.0,94513.0,95637.0,171.02053059
2025-02-12 15:00:00+00:00,95672.0,95973.0,94740.0,95784.0,59.86415223
2025-02-12 16:00:00+00:00,95808.0,97089.0,95106.0,96993.0,98.94806808999999
2025-02-12 17:00:00+00:00,97076.0,97694.0,96781.0,97358.0,186.60740763
2025-02-12 18:00:00+00:00,97375.0,97424.0,96650.0,96933.0,21.99923183
2025-02-12 19:00:00+00:00,96903.0,97281.0,96358.0,97177.0,12.10219561
2025-02-12 20:00:00+00:00,97216.0,97661.0,96950.0,97024.0,78.51914491
2025-02-12 21:00:00+00:00,97027.0,97904.0,96876.0,97646.0,99.21686042
2025-02-12 22:00:00+00:00,97667.0,98144.0,97419.0,97801.0,100.81249669
2025-02-12 23:00:00+00:00,97805.0,98029.0,97540.0,97882.0,71.91331704000001
2025-02-13 00:00:00+00:00,97882.0,97882.0,97540.0,97824.0,6.39002438
2025-02-13 01:00:00+00:00,97824.0,98091.0,97757.0,97996.0,10.8547446
2025-02-13 02:00:00+00:00,97995.0,97995.0,97389.0,97485.0,11.0351788
2025-02-13 03:00:00+00:00,97485.0,97646.0,97469.0,97516.0,6.7473487500000005
2025-02-13 04:00:00+00:00,97517.0,97580.0,96805.0,96966.0,29.72134814
2025-02-13 05:00:00+00:00,96946.0,96949.0,96550.0,96670.0,15.83951666
2025-02-13 06:00:00+00:00,96659.0,96756.0,95834.0,96049.0,64.22213568
2025-02-13 07:00:00+00:00,96055.0,96225.0,95926.0,96050.0,22.33862311
2025-02-13 08:00:00+00:00,96081.0,96182.0,95754.0,95952.0,27.94772349
2025-02-13 09:00:00+00:00,95955.0,96294.0,95795.0,96261.0,28.028837799999998
2025-02-13 10:00:00+00:00,96281.0,96342.0,96133.0,96166.0,5.71926607
2025-02-13 11:00:00+00:00,96177.0,96284.0,95605.0,95926.0,53.11354919
2025-02-13 12:00:00+00:00,95926.0,96065.0,95721.0,95838.0,9.911175590000001
2025-02-13 13:00:00+00:00,95845.0,96306.0,95697.0,96099.0,128.78798917999998
2025-02-13 14:00:00+00:00,96069.0,96118.0,95364.0,95885.0,65.40008110000001
2025-02-13 15:00:00+00:00,95854.0,96453.0,95561.0,95989.0,89.16383613
2025-02-13 16:00:00+00:00,96000.0,96000.0,95249.0,95373.0,88.66706875
2025-02-13 17:00:00+00:00,95367.0,96015.0,95316.0,95710.0,37.1042133
2025-02-13 18:00:00+00:00,95715.0,95992.0,95352.0,95982.0,17.013863869999998
2025-02-13 19:00:00+00:00,95968.0,96387.0,95598.0,95607.0,18.00942655
2025-02-13 20:00:00+00:00,95623.0,96305.0,95614.0,96304.0,19.33318332
2025-02-13 21:00:00+00:00,96302.0,96747.0,96265.0,96474.0,62.67505884
2025-02-13 22:00:00+00:00,96503.0,96611.0,96287.0,96416.0,6.86761518
2025-02-13 23:00:00+00:00,96456.0,96631.0,96323.0,96627.0,32.867126809999995
2025-02-14 00:00:00+00:00,96631.0,96967.0,96566.0,96758.0,26.30274832
2025-02-14 01:00:00+00:00,96782.0,96897.0,96387.0,96546.0,4.60312619
2025-02-14 02:00:00+00:00,96534.0,96836.0,96449.0,96608.0,27.47466753
2025-02-14 03:00:00+00:00,96554.0,97197.0,96554.0,97132.0,22.25243442
2025-02-14 04:00:00+00:00,97138.0,97243.0,96775.0,96775.0,5.40783551
2025-02-14 05:00:00+00:00,96849.0,96927.0,96596.0,96723.0,26.68391397
2025-02-14 06:00:00+00:00,96707.0,96862.0,96624.0,96835.0,15.052152029999998
2025-02-14 07:00:00+00:00,96845.0,97073.0,96825.0,96956.0,18.22942379
2025-02-14 08:00:00+00:00,96956.0,97029.0,96817.0,96895.0,28.3779307
2025-02-14 09:00:00+00:00,96889.0,97166.0,96856.0,97111.0,12.884773749999999
2025-02-14 10:00:00+00:00,97115.0,97189.0,96985.0,97046.0,27.77868604
2025-02-14 11:00:00+00:00,97030.0,97155.0,96828.0,96904.0,30.24092834
2025-02-14 12:00:00+00:00,96904.0,96904.0,96560.0,96662.0,14.83984442
2025-02-14 13:00:00+00:00,96661.0,96980.0,96469.0,96816.0,36.70430853
2025-02-14 14:00:00+00:00,96800.0,97574.0,96597.0,97275.0,116.3090435
2025-02-14 15:00:00+00:00,97422.0,97422.0,96300.0,96927.0,178.71806833
2025-02-14 16:00:00+00:00,96928.0,97702.0,96524.0,97702.0,137.5705786
2025-02-14 17:00:00+00:00,97670.0,98871.0,97143.0,98560.0,178.96305305
2025-02-14 18:00:00+00:00,98578.0,98766.0,98211.0,98250.0,134.7026247
2025-02-14 19:00:00+00:00,98251.0,98486.0,97701.0,97990.0,65.54199870000001
2025-02-14 20:00:00+00:00,97988.0,98307.0,97063.0,97232.0,55.01763039
2025-02-14 21:00:00+00:00,97203.0,97529.0,96750.0,97523.0,51.42664914
2025-02-14 22:00:00+00:00,97505.0,97574.0,96957.0,97160.0,28.14995481
2025-02-14 23:00:00+00:00,97159.0,97533.0,97033.0,97520.0,8.04031284
2025-02-15 00:00:00+00:00,97515.0,97527.0,97237.0,97458.0,29.84406624
2025-02-15 01:00:00+00:00,97458.0,97844.0,97458.0,97814.0,22.94750994
2025-02-15 02:00:00+00:00,97814.0,97915.0,97642.0,97853.0,14.89115535
2025-02-15 03:00:00+00:00,97853.0,97974.0,97669.0,97680.0,15.951138480000001
2025-02-15 04:00:00+00:00,97679.0,97804.0,97517.0,97529.0,14.59079375
2025-02-15 05:00:00+00:00,97529.0,97659.0,97478.0,97626.0,6.04486944
2025-02-15 06:00:00+00:00,97625.0,97683.0,97458.0,97489.0,4.19759902
2025-02-15 07:00:00+00:00,97494.0,97541.0,97379.0,97379.0,6.79532658
2025-02-15 08:00:00+00:00,97377.0,97551.0,97330.0,97515.0,12.961699439999999
2025-02-15 09:00:00+00:00,97516.0,97610.0,97464.0,97574.0,5.43522718
2025-02-15 10:00:00+00:00,97575.0,97739.0,97469.0,97675.0,8.43448818
2025-02-15 11:00:00+00:00,97679.0,97679.0,97506.0,97632.0,20.17695955
2025-02-15 12:00:00+00:00,97633.0,97831.0,97558.0,97758.0,19.255943339999998
2025-02-15 13:00:00+00:00,97758.0,97936.0,97677.0,97731.0,19.34727828
2025-02-15 14:00:00+00:00,97726.0,97775.0,97447.0,97621.0,14.09680943
2025-02-15 15:00:00+00:00,97624.0,97715.0,97554.0,97649.0,13.7592645
2025-02-15 16:00:00+00:00,97649.0,97715.0,97482.0,97542.0,14.1483068
2025-02-15 17:00:00+00:00,97547.0,97591.0,97331.0,97424.0,10.06281723
2025-02-15 18:00:00+00:00,97422.0,97587.0,97385.0,97538.0,13.12187637
2025-02-15 19:00:00+00:00,97569.0,97657.0,97533.0,97540.0,6.0652837
2025-02-15 20:00:00+00:00,97558.0,97669.0,97434.0,97543.0,16.21824685
2025-02-15 21:00:00+00:00,97558.0,97704.0,97558.0,97684.0,13.85595603
2025-02-15 22:00:00+00:00,97684.0,97739.0,97453.0,97547.0,19.454157679999998
2025-02-15 23:00:00+00:00,97557.0,97645.0,97435.0,97591.0,14.08803072
2025-02-16 00:00:00+00:00,97591.0,97727.0,97581.0,97621.0,7.170911660000001
2025-02-16 01:00:00+00:00,97621.0,97686.0,97560.0,97663.0,4.08606782
2025-02-16 02:00:00+00:00,97662.0,97677.0,97494.0,97547.0,11.787000019999999
2025-02-16 03:00:00+00:00,97546.0,97559.0,97447.0,97553.0,5.97442455
2025-02-16 04:00:00+00:00,97552.0,97593.0,97478.0,97541.0,1.9119802000000001
2025-02-16 05:00:00+00:00,97543.0,97668.0,97485.0,97611.0,11.255618580000002
2025-02-16 06:00:00+00:00,97610.0,97627.0,97471.0,97494.0,10.99479058
2025-02-16 07:00:00+00:00,97494.0,97494.0,97225.0,97240.0,17.00034015
2025-02-16 08:00:00+00:00,97262.0,97345.0,97143.0,97174.0,10.73736336
2025-02-16 09:00:00+00:00,97173.0,97353.0,97077.0,97353.0,18.81292962
2025-02-16 10:00:00+00:00,97353.0,97388.0,97200.0,97200.0,12.74877982
2025-02-16 11:00:00+00:00,97199.0,97347.0,97189.0,97347.0,4.50548784
2025-02-16 12:00:00+00:00,97347.0,97347.0,97114.0,97137.0,9.33024081
2025-02-16 13:00:00+00:00,97142.0,97212.0,96805.0,96853.0,35.34129522
2025-02-16 14:00:00+00:00,96829.0,97037.0,96689.0,96991.0,44.47106235
2025-02-16 15:00:00+00:00,96988.0,97096.0,96921.0,96921.0,6.86541622
2025-02-16 16:00:00+00:00,96920.0,97119.0,96910.0,97066.0,12.41258565
2025-02-16 17:00:00+00:00,97066.0,97166.0,96945.0,96998.0,23.3030823
2025-02-16 18:00:00+00:00,96997.0,97002.0,96686.0,96885.0,26.49153389
2025-02-16 19:00:00+00:00,96885.0,97119.0,96788.0,97074.0,11.84997646
2025-02-16 20:00:00+00:00,97073.0,97154.0,96888.0,96934.0,17.541792100000002
2025-02-16 21:00:00+00:00,96933.0,97271.0,96877.0,97187.0,21.672900339999998
2025-02-16 22:00:00+00:00,97186.0,97201.0,96597.0,96868.0,50.0042746
2025-02-16 23:00:00+00:00,96880.0,96914.0,96066.0,96132.0,69.30395732
2025-02-17 00:00:00+00:00,96066.0,96434.0,96054.0,96318.0,25.31670162
2025-02-17 01:00:00+00:00,96324.0,96542.0,96099.0,96522.0,4.08997405
2025-02-17 02:00:00+00:00,96522.0,96631.0,96171.0,96216.0,4.3801671099999995
2025-02-17 03:00:00+00:00,96235.0,96262.0,96075.0,96234.0,6.11838394
2025-02-17 04:00:00+00:00,96234.0,96271.0,96024.0,96043.0,6.9055431800000004
2025-02-17 05:00:00+00:00,96043.0,96307.0,95836.0,96229.0,86.50377405
2025-02-17 06:00:00+00:00,96230.0,96446.0,96224.0,96388.0,12.41218548
2025-02-17 07:00:00+00:00,96392.0,96457.0,95926.0,96078.0,32.16921562
2025-02-17 08:00:00+00:00,96077.0,96272.0,95962.0,96157.0,18.01804002
2025-02-17 09:00:00+00:00,96158.0,96307.0,96109.0,96170.0,8.04010811
2025-02-17 10:00:00+00:00,96169.0,96388.0,96055.0,96108.0,8.4567913
2025-02-17 11:00:00+00:00,96118.0,96299.0,95980.0,96066.0,56.58095278
2025-02-17 12:00:00+00:00,96066.0,96492.0,96066.0,96448.0,28.8640027
2025-02-17 13:00:00+00:00,96462.0,96485.0,96263.0,96411.0,9.73869
2025-02-17 14:00:00+00:00,96417.0,97014.0,96416.0,96809.0,48.24615611
2025-02-17 15:00:00+00:00,96810.0,96899.0,95583.0,95670.0,71.113699
2025-02-17 16:00:00+00:00,95668.0,95938.0,95324.0,95337.0,77.34844647
2025-02-17 17:00:00+00:00,95365.0,95742.0,95284.0,95489.0,90.46034271
2025-02-17 18:00:00+00:00,95476.0,95765.0,95264.0,95339.0,38.20271792
2025-02-17 19:00:00+00:00,95339.0,95603.0,95227.0,95555.0,36.7954015
2025-02-17 20:00:00+00:00,95540.0,96278.0,95493.0,95997.0,60.9548276
2025-02-17 21:00:00+00:00,95994.0,96411.0,95938.0,96411.0,17.11934876
2025-02-17 22:00:00+00:00,96410.0,96410.0,95869.0,95884.0,12.54274095
2025-02-17 23:00:00+00:00,95889.0,96011.0,95719.0,95772.0,40.25986036
2025-02-18 00:00:00+00:00,95779.0,96062.0,95571.0,95617.0,13.59833709
2025-02-18 01:00:00+00:00,95671.0,96272.0,95629.0,96270.0,35.208788150000004
2025-02-18 02:00:00+00:00,96272.0,96313.0,96006.0,96051.0,5.91493163
2025-02-18 03:00:00+00:00,96042.0,96284.0,95996.0,96202.0,4.66910559
2025-02-18 04:00:00+00:00,96197.0,96284.0,95949.0,96061.0,6.627692290000001
2025-02-18 05:00:00+00:00,96072.0,96091.0,95563.0,95580.0,32.87263759
2025-02-18 06:00:00+00:00,95600.0,95640.0,95261.0,95368.0,22.96797194
2025-02-18 07:00:00+00:00,95375.0,95670.0,95291.0,95458.0,12.02999426
2025-02-18 08:00:00+00:00,95439.0,95568.0,95101.0,95234.0,50.35434187
2025-02-18 09:00:00+00:00,95142.0,95758.0,95142.0,95758.0,71.02837414999999
2025-02-18 10:00:00+00:00,95757.0,95845.0,95608.0,95699.0,21.08363576
2025-02-18 11:00:00+00:00,95716.0,95735.0,95527.0,95604.0,6.05257854
2025-02-18 12:00:00+00:00,95606.0,96237.0,95575.0,96158.0,28.16218633
2025-02-18 13:00:00+00:00,96158.0,96434.0,96086.0,96194.0,45.78161313
2025-02-18 14:00:00+00:00,96208.0,96714.0,95412.0,95500.0,97.89790142999999
2025-02-18 15:00:00+00:00,95473.0,95679.0,95178.0,95513.0,166.46643536
2025-02-18 16:00:00+00:00,95472.0,95592.0,94589.0,94597.0,150.81879519
2025-02-18 17:00:00+00:00,94607.0,94847.0,94059.0,94065.0,89.27207629
2025-02-18 18:00:00+00:00,94057.0,94291.0,93539.0,93870.0,222.04060903
2025-02-18 19:00:00+00:00,93868.0,94328.0,93340.0,94025.0,96.85182203000001
2025-02-18 20:00:00+00:00,94046.0,94398.0,93696.0,94144.0,47.5783458
2025-02-18 21:00:00+00:00,94140.0,95273.0,94066.0,95001.0,124.80269287
2025-02-18 22:00:00+00:00,95001.0,95461.0,94809.0,95257.0,29.56212641
2025-02-18 23:00:00+00:00,95266.0,95616.0,95195.0,95612.0,33.88603124
2025-02-19 00:00:00+00:00,95612.0,95783.0,95261.0,95297.0,88.06523785
2025-02-19 01:00:00+00:00,95298.0,95410.0,95011.0,95410.0,19.16350515
2025-02-19 02:00:00+00:00,95410.0,95880.0,95409.0,95773.0,58.064277340000004
2025-02-19 03:00:00+00:00,95774.0,95784.0,95525.0,95666.0,3.09495504
2025-02-19 04:00:00+00:00,95664.0,95719.0,95215.0,95215.0,34.7642035
2025-02-19 05:00:00+00:00,95204.0,95300.0,95033.0,95254.0,18.599796310000002
2025-02-19 06:00:00+00:00,95252.0,95621.0,95207.0,95581.0,29.283472579999998
2025-02-19 07:00:00+00:00,95581.0,95798.0,95567.0,95665.0,14.92438172
2025-02-19 08:00:00+00:00,95665.0,95824.0,95600.0,95600.0,44.81623894
2025-02-19 09:00:00+00:00,95599.0,95972.0,95599.0,95864.0,10.94445608
2025-02-19 10:00:00+00:00,95912.0,96430.0,95912.0,96306.0,35.63328767
2025-02-19 11:00:00+00:00,96306.0,96406.0,96193.0,96406.0,13.129709159999999
2025-02-19 12:00:00+00:00,96423.0,96469.0,96157.0,96158.0,28.64717108
2025-02-19 13:00:00+00:00,96157.0,96469.0,96157.0,96273.0,85.19416018999999
2025-02-19 14:00:00+00:00,96266.0,96677.0,95706.0,95751.0,145.0491516
2025-02-19 15:00:00+00:00,95762.0,96376.0,95539.0,95915.0,129.68307327
2025-02-19 16:00:00+00:00,95916.0,96342.0,95916.0,96296.0,54.10216246
2025-02-19 17:00:00+00:00,96304.0,96471.0,96119.0,96392.0,46.22568719
2025-02-19 18:00:00+00:00,96392.0,96402.0,95621.0,95650.0,125.215164
2025-02-19 19:00:00+00:00,95653.0,96206.0,95410.0,96203.0,129.72732825
2025-02-19 20:00:00+00:00,96178.0,96469.0,96097.0,96139.0,199.0293455
2025-02-19 21:00:00+00:00,96165.0,96459.0,96047.0,96321.0,27.48806713
2025-02-19 22:00:00+00:00,96307.0,96585.0,96307.0,96539.0,29.396542619999998
2025-02-19 23:00:00+00:00,96539.0,96866.0,96538.0,96642.0,49.86335298
2025-02-20 00:00:00+00:00,96639.0,96832.0,96439.0,96822.0,22.16788886
2025-02-20 01:00:00+00:00,96861.0,96968.0,96649.0,96758.0,25.89807822
2025-02-20 02:00:00+00:00,96760.0,97272.0,96760.0,97130.0,51.66226673
2025-02-20 03:00:00+00:00,97130.0,97353.0,96982.0,97084.0,22.8710248
2025-02-20 04:00:00+00:00,97080.0,97333.0,97049.0,97223.0,24.41789615
2025-02-20 05:00:00+00:00,97223.0,97228.0,96910.0,96913.0,45.26810524
2025-02-20 06:00:00+00:00,96922.0,96980.0,96806.0,96917.0,31.754574220000002
2025-02-20 07:00:00+00:00,96917.0,97101.0,96825.0,96889.0,50.37659941
2025-02-20 08:00:00+00:00,96887.0,97201.0,96818.0,97177.0,36.50031283
2025-02-20 09:00:00+00:00,97156.0,97271.0,97156.0,97199.0,17.64196623
2025-02-20 10:00:00+00:00,97199.0,97364.0,97108.0,97364.0,18.33305764
2025-02-20 11:00:00+00:00,97364.0,97376.0,97179.0,97211.0,20.4439411
2025-02-20 12:00:00+00:00,97211.0,97540.0,97211.0,97444.0,39.633399680000004
2025-02-20 13:00:00+00:00,97443.0,97572.0,97307.0,97572.0,86.37461023
2025-02-20 14:00:00+00:00,97572.0,98058.0,96910.0,97000.0,307.03135767
2025-02-20 15:00:00+00:00,96999.0,97318.0,96840.0,96871.0,137.33766762
2025-02-20 16:00:00+00:00,96939.0,97970.0,96919.0,97566.0,209.84039025
2025-02-20 17:00:00+00:00,97570.0,98021.0,97524.0,97997.0,68.68069581
2025-02-20 18:00:00+00:00,97996.0,98456.0,97969.0,98346.0,133.51859642
2025-02-20 19:00:00+00:00,98392.0,98561.0,98267.0,98459.0,101.68628619
2025-02-20 20:00:00+00:00,98456.0,98758.0,98364.0,98519.0,73.8887371
2025-02-20 21:00:00+00:00,98551.0,98560.0,98056.0,98136.0,67.87718924
2025-02-20 22:00:00+00:00,98133.0,98415.0,98101.0,98154.0,49.93878165
2025-02-20 23:00:00+00:00,98153.0,98540.0,98153.0,98337.0,38.43307806
2025-02-21 00:00:00+00:00,98335.0,98536.0,98127.0,98261.0,62.45180833
2025-02-21 01:00:00+00:00,98278.0,98382.0,98138.0,98339.0,35.48615733
2025-02-21 02:00:00+00:00,98339.0,98401.0,98153.0,98162.0,15.54991039
2025-02-21 03:00:00+00:00,98160.0,98310.0,98128.0,98162.0,17.94737546
2025-02-21 04:00:00+00:00,98166.0,98303.0,98156.0,98232.0,14.32964233
2025-02-21 05:00:00+00:00,98231.0,98410.0,98203.0,98366.0,22.41738577
2025-02-21 06:00:00+00:00,98366.0,98445.0,98332.0,98430.0,25.31181544
2025-02-21 07:00:00+00:00,98429.0,98622.0,98211.0,98211.0,86.43829907
2025-02-21 08:00:00+00:00,98211.0,98291.0,98174.0,98239.0,14.432809409999999
2025-02-21 09:00:00+00:00,98239.0,98952.0,98139.0,98372.0,112.89533611
2025-02-21 10:00:00+00:00,98371.0,98682.0,98262.0,98639.0,36.31814168
2025-02-21 11:00:00+00:00,98639.0,98824.0,98513.0,98656.0,32.57118286
2025-02-21 12:00:00+00:00,98656.0,98978.0,98554.0,98924.0,22.82065501
2025-02-21 13:00:00+00:00,98973.0,99508.0,98852.0,99381.0,204.61658069
2025-02-21 14:00:00+00:00,99406.0,99406.0,98398.0,98803.0,300.64054864
2025-02-21 15:00:00+00:00,98802.0,99346.0,97172.0,98128.0,489.46470668
2025-02-21 16:00:00+00:00,98133.0,98760.0,97766.0,98231.0,272.97815687
2025-02-21 17:00:00+00:00,98230.0,98460.0,96853.0,96972.0,153.57475543
2025-02-21 18:00:00+00:00,96966.0,97229.0,96521.0,96541.0,97.17644255
2025-02-21 19:00:00+00:00,96521.0,96806.0,95178.0,95222.0,176.2636546
2025-02-21 20:00:00+00:00,95236.0,95620.0,94805.0,94944.0,157.48537621
2025-02-21 21:00:00+00:00,94958.0,95364.0,94941.0,95304.0,194.23194376
2025-02-21 22:00:00+00:00,95302.0,95834.0,95164.0,95765.0,182.84888794
2025-02-21 23:00:00+00:00,95765.0,96145.0,95609.0,96131.0,110.52404642
2025-02-22 00:00:00+00:00,96137.0,96180.0,95750.0,96170.0,124.74605179
2025-02-22 01:00:00+00:00,96167.0,96439.0,96113.0,96235.0,35.89029319
2025-02-22 02:00:00+00:00,96234.0,96469.0,96100.0,96343.0,34.13803834
2025-02-22 03:00:00+00:00,96343.0,96357.0,96168.0,96284.0,38.83626878
2025-02-22 04:00:00+00:00,96284.0,96457.0,96280.0,96402.0,31.32430011
2025-02-22 05:00:00+00:00,96402.0,96515.0,96323.0,96515.0,13.61375721
2025-02-22 06:00:00+00:00,96514.0,96563.0,96342.0,96397.0,35.390964679999996
2025-02-22 07:00:00+00:00,96394.0,96498.0,96296.0,96296.0,20.67470417
2025-02-22 08:00:00+00:00,96297.0,96344.0,96137.0,96195.0,27.69486076
2025-02-22 09:00:00+00:00,96197.0,96492.0,96142.0,96467.0,29.33773872
2025-02-22 10:00:00+00:00,96468.0,96550.0,96419.0,96500.0,34.01479728
2025-02-22 11:00:00+00:00,96498.0,96580.0,96497.0,96572.0,9.35809692
2025-02-22 12:00:00+00:00,96571.0,96967.0,96566.0,96828.0,36.90386429
2025-02-22 13:00:00+00:00,96827.0,96897.0,96528.0,96560.0,53.35613797
2025-02-22 14:00:00+00:00,96556.0,96701.0,96538.0,96544.0,30.11085471
2025-02-22 15:00:00+00:00,96543.0,96689.0,96506.0,96598.0,27.39880478
2025-02-22 16:00:00+00:00,96597.0,96794.0,96492.0,96517.0,49.49715842
2025-02-22 17:00:00+00:00,96516.0,96677.0,96488.0,96628.0,26.85898732
2025-02-22 18:00:00+00:00,96632.0,96805.0,96422.0,96457.0,46.58627422
2025-02-22 19:00:00+00:00,96455.0,96643.0,96379.0,96630.0,29.37603406
2025-02-22 20:00:00+00:00,96629.0,96643.0,96521.0,96589.0,14.2806636
2025-02-22 21:00:00+00:00,96589.0,96676.0,96521.0,96676.0,9.16598209
2025-02-22 22:00:00+00:00,96676.0,96712.0,96613.0,96668.0,9.783667939999999
2025-02-22 23:00:00+00:00,96667.0,96667.0,96521.0,96572.0,27.38432489
2025-02-23 00:00:00+00:00,96571.0,96666.0,96515.0,96666.0,22.39943244
2025-02-23 01:00:00+00:00,96664.0,96664.0,96403.0,96486.0,27.12194774
2025-02-23 02:00:00+00:00,96486.0,96526.0,96414.0,96430.0,8.73916074
2025-02-23 03:00:00+00:00,96429.0,96573.0,96429.0,96448.0,18.37364443
2025-02-23 04:00:00+00:00,96447.0,96541.0,96412.0,96417.0,16.69760026
2025-02-23 05:00:00+00:00,96416.0,96416.0,96227.0,96227.0,28.58176746
2025-02-23 06:00:00+00:00,96227.0,96353.0,96170.0,96350.0,25.378821340000002
2025-02-23 07:00:00+00:00,96350.0,96572.0,96320.0,96529.0,23.35726924
2025-02-23 08:00:00+00:00,96527.0,96527.0,96330.0,96372.0,11.85933194
2025-02-23 09:00:00+00:00,96381.0,96468.0,96284.0,96304.0,14.2710725
2025-02-23 10:00:00+00:00,96303.0,96303.0,96111.0,96187.0,11.83574636
2025-02-23 11:00:00+00:00,96198.0,96226.0,96119.0,96124.0,5.86431881
2025-02-23 12:00:00+00:00,96127.0,96163.0,95709.0,95735.0,27.02937854
2025-02-23 13:00:00+00:00,95751.0,95961.0,95743.0,95961.0,34.004941519999996
2025-02-23 14:00:00+00:00,95960.0,96035.0,95560.0,95606.0,28.92892889
2025-02-23 15:00:00+00:00,95573.0,95719.0,95448.0,95457.0,31.99183497
2025-02-23 16:00:00+00:00,95446.0,95616.0,95446.0,95457.0,9.36139313
2025-02-23 17:00:00+00:00,95443.0,95742.0,95260.0,95659.0,46.053392439999996
2025-02-23 18:00:00+00:00,95658.0,95879.0,95642.0,95733.0,13.49255131
2025-02-23 19:00:00+00:00,95758.0,95858.0,95728.0,95768.0,8.76373972
2025-02-23 20:00:00+00:00,95767.0,95822.0,95687.0,95791.0,5.88780076
2025-02-23 21:00:00+00:00,95791.0,95791.0,95656.0,95770.0,8.78245928
2025-02-23 22:00:00+00:00,95770.0,95926.0,95559.0,95802.0,36.56884478
2025-02-23 23:00:00+00:00,95801.0,96319.0,95788.0,96262.0,74.5690967
2025-02-24 00:00:00+00:00,96264.0,96492.0,96180.0,96259.0,41.88946474
2025-02-24 01:00:00+00:00,96255.0,96349.0,95784.0,95970.0,40.26428185
2025-02-24 02:00:00+00:00,95979.0,96207.0,95777.0,95826.0,6.7826935299999995
2025-02-24 03:00:00+00:00,95818.0,95818.0,95342.0,95476.0,33.14017245
2025-02-24 04:00:00+00:00,95425.0,95573.0,95091.0,95295.0,62.87448196
2025-02-24 05:00:00+00:00,95295.0,95772.0,95244.0,95737.0,9.49684531
2025-02-24 06:00:00+00:00,95737.0,95892.0,95635.0,95868.0,37.258339
2025-02-24 07:00:00+00:00,95877.0,95949.0,95722.0,95896.0,12.33927704
2025-02-24 08:00:00+00:00,95895.0,95931.0,95399.0,95505.0,98.16686877
2025-02-24 09:00:00+00:00,95525.0,96158.0,95525.0,95795.0,66.92740144
2025-02-24 10:00:00+00:00,95787.0,95926.0,95395.0,95654.0,18.85013445
2025-02-24 11:00:00+00:00,95646.0,95857.0,95432.0,95846.0,23.44026784
2025-02-24 12:00:00+00:00,95845.0,95949.0,95688.0,95803.0,12.04990914
2025-02-24 13:00:00+00:00,95805.0,96076.0,95365.0,95595.0,96.15528436
2025-02-24 14:00:00+00:00,95597.0,95777.0,94565.0,94648.0,136.30700290000001
2025-02-24 15:00:00+00:00,94664.0,94942.0,93833.0,94304.0,196.74697757
2025-02-24 16:00:00+00:00,94316.0,94953.0,94160.0,94398.0,82.75190821
2025-02-24 17:00:00+00:00,94408.0,95175.0,94301.0,94665.0,15.86948694
2025-02-24 18:00:00+00:00,94653.0,94852.0,94134.0,94165.0,13.25988897
2025-02-24 19:00:00+00:00,94155.0,94538.0,93685.0,93942.0,63.36727647
2025-02-24 20:00:00+00:00,93938.0,94540.0,93822.0,93975.0,194.4072496
2025-02-24 21:00:00+00:00,93974.0,94310.0,93607.0,93953.0,45.08081922
2025-02-24 22:00:00+00:00,93969.0,93969.0,92390.0,92477.0,209.21062523
2025-02-24 23:00:00+00:00,92431.0,92848.0,91330.0,91554.0,175.51075686000001
2025-02-25 00:00:00+00:00,91516.0,92131.0,90928.0,91833.0,232.68782148
2025-02-25 01:00:00+00:00,91850.0,92375.0,91179.0,92022.0,200.42556598
2025-02-25 02:00:00+00:00,92021.0,92499.0,91583.0,92356.0,71.14215
2025-02-25 03:00:00+00:00,92356.0,92512.0,91926.0,92137.0,36.26567013
2025-02-25 04:00:00+00:00,92137.0,92310.0,91829.0,91923.0,21.01010363
2025-02-25 05:00:00+00:00,91888.0,92100.0,91711.0,92038.0,53.15034919
2025-02-25 06:00:00+00:00,92039.0,92108.0,91213.0,91242.0,86.64471144
2025-02-25 07:00:00+00:00,91245.0,91416.0,87629.0,89342.0,663.26744116
2025-02-25 08:00:00+00:00,89197.0,89973.0,89001.0,89368.0,204.86879747999998
2025-02-25 09:00:00+00:00,89369.0,89558.0,88251.0,88252.0,238.03387234000002
2025-02-25 10:00:00+00:00,88251.0,88815.0,86314.0,88180.0,371.61710774
2025-02-25 11:00:00+00:00,88107.0,89307.0,87623.0,89211.0,171.13215768
2025-02-25 12:00:00+00:00,89211.0,89507.0,88871.0,89348.0,73.9388761
2025-02-25 13:00:00+00:00,89355.0,89498.0,88730.0,88822.0,35.16309921
2025-02-25 14:00:00+00:00,88791.0,89315.0,87042.0,87110.0,87.91484967
2025-02-25 15:00:00+00:00,87060.0,87640.0,85953.0,87070.0,268.12020171
2025-02-25 16:00:00+00:00,87123.0,87639.0,86055.0,87345.0,193.0849535
2025-02-25 17:00:00+00:00,87323.0,87713.0,86742.0,87125.0,101.4933663
2025-02-25 18:00:00+00:00,87135.0,87660.0,86804.0,86960.0,320.01042548
2025-02-25 19:00:00+00:00,86960.0,87964.0,86400.0,87824.0,230.83406885
2025-02-25 20:00:00+00:00,87827.0,88930.0,87510.0,88058.0,356.61225532000003
