sym,entry,seed,rule,max_days,risk,mode,sample,max_starts,n,pass_pct,pass_inconsistent_pct,fail_daily_pct,fail_max_pct,timeout_pct,days_to_pass_median,trades_mean,max_dd_mean,worst_day_mean,end_balance_mean,burn_pct,secs,stage
BTCUSD,coin,2,fundingpips_1step,30,1.5,ladder_balance,IS,,390,2.3,0.0,0.0,34.4,63.3,9.6,26.7,6.72,-1.49,98266.0,34.4,6.7,3_coin
BTCUSD,coin,2,fundingpips_1step,30,1.5,ladder_balance,OOS,,395,8.4,0.0,0.0,6.3,85.3,23.6,28.0,5.88,-1.56,101391.0,6.3,7.3,3_coin
BTCUSD,coin,2,e8_one_8,7,1.5,ladder_balance,IS,,390,0.3,0.0,0.0,0.0,99.7,5.6,7.0,3.06,-1.16,99631.0,0.0,1.7,3_coin
BTCUSD,coin,2,e8_one_8,7,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,6.9,2.96,-1.24,100380.0,0.0,1.8,3_coin
BTCUSD,coin,2,e8_one_8,30,1.5,ladder_balance,IS,,390,1.3,0.0,0.0,37.2,61.5,14.5,27.4,6.74,-1.52,98375.0,37.2,6.9,3_coin
BTCUSD,coin,2,e8_one_8,30,1.5,ladder_balance,OOS,,395,4.6,0.0,0.0,8.4,87.1,24.5,28.5,5.91,-1.57,101428.0,8.4,7.1,3_coin
BTCUSD,coin,2,e8_one_14,7,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,7.0,3.06,-1.16,99626.0,0.0,2.0,3_coin
BTCUSD,coin,2,e8_one_14,7,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,6.9,2.96,-1.24,100380.0,0.0,1.8,3_coin
BTCUSD,coin,2,e8_one_14,30,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,30.0,7.38,-1.54,98155.0,0.0,7.8,3_coin
BTCUSD,coin,2,e8_one_14,30,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,29.2,6.01,-1.58,101347.0,0.0,7.6,3_coin
BTCUSD,coin,2,the5ers_hyper,7,1.5,ladder_balance,IS,,390,0.5,0.0,0.0,0.0,99.5,6.1,7.0,3.06,-1.16,99631.0,0.0,2.0,3_coin
BTCUSD,coin,2,the5ers_hyper,7,1.5,ladder_balance,OOS,,395,0.3,0.0,0.0,0.0,99.7,6.5,6.9,2.96,-1.24,100380.0,0.0,1.9,3_coin
BTCUSD,coin,2,the5ers_hyper,30,1.5,ladder_balance,IS,,390,2.3,0.0,0.0,34.4,63.3,9.6,26.7,6.72,-1.49,98266.0,34.4,6.4,3_coin
BTCUSD,coin,2,the5ers_hyper,30,1.5,ladder_balance,OOS,,395,8.4,0.0,0.0,6.3,85.3,23.6,28.0,5.88,-1.56,101391.0,6.3,6.7,3_coin
BTCUSD,coin,2,ftmo_p1,7,1.5,ladder_balance,IS,,390,0.5,0.0,0.0,0.0,99.5,6.1,7.0,2.97,-1.12,99621.0,0.0,1.8,3_coin
BTCUSD,coin,2,ftmo_p1,7,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,6.9,2.76,-1.11,100297.0,0.0,1.8,3_coin
BTCUSD,coin,2,ftmo_p1,30,1.5,ladder_balance,IS,,390,1.8,0.0,0.0,2.1,96.2,8.6,29.7,7.12,-1.51,98058.0,2.1,7.0,3_coin
BTCUSD,coin,2,ftmo_p1,30,1.5,ladder_balance,OOS,,395,6.3,0.0,0.0,0.0,93.7,24.6,28.7,5.49,-1.48,101148.0,0.0,6.9,3_coin
BTCUSD,coin,3,ftmo_1step,7,1.5,ladder_balance,IS,,390,0.5,0.0,0.0,0.0,99.5,6.1,7.0,3.07,-1.18,99498.0,0.0,2.2,3_coin
BTCUSD,coin,3,ftmo_1step,7,1.5,ladder_balance,OOS,,395,2.0,0.0,0.0,0.0,98.0,5.3,6.9,2.94,-1.18,100089.0,0.0,2.2,3_coin
BTCUSD,coin,3,ftmo_1step,30,1.5,ladder_balance,IS,,390,1.3,0.0,0.0,9.7,89.0,7.6,29.5,7.14,-1.54,97575.0,9.7,8.4,3_coin
BTCUSD,coin,3,ftmo_1step,30,1.5,ladder_balance,OOS,,395,13.9,0.0,0.0,1.8,84.3,14.7,27.2,6.03,-1.51,100339.0,1.8,7.7,3_coin
BTCUSD,coin,3,fundingpips_1step,7,1.5,ladder_balance,IS,,390,0.5,0.0,0.0,0.0,99.5,6.1,7.0,3.07,-1.18,99498.0,0.0,1.9,3_coin
BTCUSD,coin,3,fundingpips_1step,7,1.5,ladder_balance,OOS,,395,2.0,0.0,0.0,0.0,98.0,5.3,6.9,2.94,-1.18,100089.0,0.0,1.9,3_coin
BTCUSD,coin,3,fundingpips_1step,30,1.5,ladder_balance,IS,,390,1.3,0.0,0.0,34.4,64.4,7.6,27.2,6.67,-1.5,97666.0,34.4,6.8,3_coin
BTCUSD,coin,3,fundingpips_1step,30,1.5,ladder_balance,OOS,,395,13.9,0.0,0.0,12.4,73.7,14.7,26.6,5.97,-1.5,100153.0,12.4,6.4,3_coin
BTCUSD,coin,3,e8_one_8,7,1.5,ladder_balance,IS,,390,0.3,0.0,0.0,0.0,99.7,5.6,7.0,3.07,-1.18,99498.0,0.0,1.8,3_coin
BTCUSD,coin,3,e8_one_8,7,1.5,ladder_balance,OOS,,395,1.0,0.0,0.0,0.0,99.0,5.7,6.9,2.95,-1.18,100086.0,0.0,1.8,3_coin
BTCUSD,coin,3,e8_one_8,30,1.5,ladder_balance,IS,,390,0.3,0.0,0.0,37.4,62.3,5.6,27.9,6.77,-1.53,97710.0,37.4,6.6,3_coin
BTCUSD,coin,3,e8_one_8,30,1.5,ladder_balance,OOS,,395,9.9,0.0,0.0,17.0,73.2,17.5,26.9,6.07,-1.52,100125.0,17.0,6.6,3_coin
BTCUSD,coin,3,e8_one_14,7,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,7.0,3.07,-1.19,99493.0,0.0,1.8,3_coin
BTCUSD,coin,3,e8_one_14,7,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,6.9,2.96,-1.19,100072.0,0.0,1.9,3_coin
BTCUSD,coin,3,e8_one_14,30,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,30.0,7.29,-1.55,97459.0,0.0,7.8,3_coin
BTCUSD,coin,3,e8_one_14,30,1.5,ladder_balance,OOS,,395,0.3,0.0,0.0,0.0,99.7,25.5,29.2,6.46,-1.55,100298.0,0.0,7.7,3_coin
BTCUSD,coin,3,the5ers_hyper,7,1.5,ladder_balance,IS,,390,0.5,0.0,0.0,0.0,99.5,6.1,7.0,3.07,-1.18,99498.0,0.0,1.9,3_coin
BTCUSD,coin,3,the5ers_hyper,7,1.5,ladder_balance,OOS,,395,2.0,0.0,0.0,0.0,98.0,5.3,6.9,2.94,-1.18,100089.0,0.0,2.0,3_coin
BTCUSD,coin,3,the5ers_hyper,30,1.5,ladder_balance,IS,,390,1.3,0.0,0.0,34.4,64.4,7.6,27.2,6.67,-1.5,97666.0,34.4,6.8,3_coin
BTCUSD,coin,3,the5ers_hyper,30,1.5,ladder_balance,OOS,,395,13.9,0.0,0.0,12.4,73.7,14.7,26.6,5.97,-1.5,100153.0,12.4,6.4,3_coin
BTCUSD,coin,3,ftmo_p1,7,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,7.0,2.97,-1.11,99508.0,0.0,1.8,3_coin
BTCUSD,coin,3,ftmo_p1,7,1.5,ladder_balance,OOS,,395,0.5,0.0,0.0,0.0,99.5,5.6,6.9,2.82,-1.11,100014.0,0.0,1.7,3_coin
BTCUSD,coin,3,ftmo_p1,30,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,30.0,7.03,-1.46,97517.0,0.0,7.5,3_coin
BTCUSD,coin,3,ftmo_p1,30,1.5,ladder_balance,OOS,,395,10.4,0.0,0.0,0.0,89.6,16.5,27.9,5.81,-1.45,100120.0,0.0,6.9,3_coin
BTCUSD,coin,4,ftmo_1step,7,1.5,ladder_balance,IS,,390,1.0,0.0,0.0,0.0,99.0,5.5,7.0,3.18,-1.2,99698.0,0.0,1.8,3_coin
BTCUSD,coin,4,ftmo_1step,7,1.5,ladder_balance,OOS,,395,1.8,0.0,0.0,0.0,98.2,4.7,6.9,3.07,-1.14,99973.0,0.0,1.8,3_coin
BTCUSD,coin,4,ftmo_1step,30,1.5,ladder_balance,IS,,390,6.4,0.0,0.0,11.5,82.1,15.5,28.7,7.15,-1.53,98346.0,11.5,7.2,3_coin
BTCUSD,coin,4,ftmo_1step,30,1.5,ladder_balance,OOS,,395,14.2,0.0,0.0,11.6,74.2,17.7,26.9,6.78,-1.49,99888.0,11.6,6.8,3_coin
BTCUSD,coin,4,fundingpips_1step,7,1.5,ladder_balance,IS,,390,1.0,0.0,0.0,0.0,99.0,5.5,7.0,3.18,-1.2,99698.0,0.0,1.8,3_coin
BTCUSD,coin,4,fundingpips_1step,7,1.5,ladder_balance,OOS,,395,1.8,0.0,0.0,0.0,98.2,4.7,6.9,3.07,-1.14,99973.0,0.0,1.8,3_coin
BTCUSD,coin,4,fundingpips_1step,30,1.5,ladder_balance,IS,,390,6.4,0.0,0.0,32.1,61.5,15.5,26.5,6.59,-1.5,98759.0,32.1,6.9,3_coin
BTCUSD,coin,4,fundingpips_1step,30,1.5,ladder_balance,OOS,,395,14.2,0.0,0.0,30.1,55.7,17.7,24.8,6.32,-1.45,100014.0,30.1,6.3,3_coin
BTCUSD,coin,4,e8_one_8,7,1.5,ladder_balance,IS,,390,0.3,0.0,0.0,0.0,99.7,6.5,7.0,3.19,-1.21,99696.0,0.0,1.8,3_coin
BTCUSD,coin,4,e8_one_8,7,1.5,ladder_balance,OOS,,395,0.8,0.0,0.0,0.0,99.2,5.5,6.9,3.08,-1.14,99980.0,0.0,1.8,3_coin
BTCUSD,coin,4,e8_one_8,30,1.5,ladder_balance,IS,,390,3.3,0.0,0.0,35.1,61.5,15.5,27.5,6.76,-1.54,98633.0,35.1,6.5,3_coin
BTCUSD,coin,4,e8_one_8,30,1.5,ladder_balance,OOS,,395,10.9,0.0,0.0,30.4,58.7,17.6,26.2,6.47,-1.49,100110.0,30.4,6.4,3_coin
BTCUSD,coin,4,e8_one_14,7,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,7.0,3.19,-1.21,99696.0,0.0,1.8,3_coin
BTCUSD,coin,4,e8_one_14,7,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,6.9,3.08,-1.15,99984.0,0.0,1.4,3_coin
BTCUSD,coin,4,e8_one_14,30,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,30.0,7.38,-1.56,98282.0,0.0,7.7,3_coin
BTCUSD,coin,4,e8_one_14,30,1.5,ladder_balance,OOS,,395,1.3,0.0,0.0,0.0,98.7,27.6,29.1,7.09,-1.55,100139.0,0.0,7.9,3_coin
BTCUSD,coin,4,the5ers_hyper,7,1.5,ladder_balance,IS,,390,1.0,0.0,0.0,0.0,99.0,5.5,7.0,3.18,-1.2,99698.0,0.0,2.1,3_coin
BTCUSD,coin,4,the5ers_hyper,7,1.5,ladder_balance,OOS,,395,1.8,0.0,0.0,0.0,98.2,4.7,6.9,3.07,-1.14,99973.0,0.0,2.0,3_coin
BTCUSD,coin,4,the5ers_hyper,30,1.5,ladder_balance,IS,,390,6.4,0.0,0.0,32.1,61.5,15.5,26.5,6.59,-1.5,98759.0,32.1,7.0,3_coin
BTCUSD,coin,4,the5ers_hyper,30,1.5,ladder_balance,OOS,,395,14.2,0.0,0.0,30.1,55.7,17.7,24.8,6.32,-1.45,100014.0,30.1,6.7,3_coin
BTCUSD,coin,4,ftmo_p1,7,1.5,ladder_balance,IS,,390,0.3,0.0,0.0,0.0,99.7,6.5,7.0,3.06,-1.13,99700.0,0.0,2.0,3_coin
BTCUSD,coin,4,ftmo_p1,7,1.5,ladder_balance,OOS,,395,1.3,0.0,0.0,0.0,98.7,5.6,6.9,2.87,-1.0,99990.0,0.0,1.9,3_coin
BTCUSD,coin,4,ftmo_p1,30,1.5,ladder_balance,IS,,390,6.2,0.0,0.0,1.5,92.3,21.7,29.4,7.01,-1.47,98446.0,1.5,7.8,3_coin
BTCUSD,coin,4,ftmo_p1,30,1.5,ladder_balance,OOS,,395,12.2,0.0,0.0,3.0,84.8,17.6,27.6,6.41,-1.31,99899.0,3.0,7.0,3_coin
XAUUSD,coin,1,ftmo_1step,7,2.8,fixed,IS,,1688,7.1,7.5,3.6,46.1,35.7,5.5,4.0,8.95,-2.83,98700.0,49.7,3.9,3_coin
XAUUSD,coin,1,ftmo_1step,7,2.8,fixed,OOS,,816,10.2,7.8,5.5,45.8,30.6,5.6,4.0,8.92,-2.83,99070.0,51.3,1.9,3_coin
XAUUSD,coin,1,ftmo_1step,30,2.8,fixed,IS,,1688,15.2,7.5,5.0,72.3,0.0,7.5,5.1,9.71,-2.84,98445.0,77.3,4.9,3_coin
XAUUSD,coin,1,ftmo_1step,30,2.8,fixed,OOS,,816,18.3,7.8,6.6,66.8,0.5,6.7,4.7,9.5,-2.84,98954.0,73.4,2.2,3_coin
XAUUSD,coin,1,fundingpips_1step,7,2.8,fixed,IS,,1688,15.7,0.0,3.3,49.2,31.8,3.6,3.8,8.54,-2.84,98837.0,52.5,3.5,3_coin
XAUUSD,coin,1,fundingpips_1step,7,2.8,fixed,OOS,,816,17.8,0.0,4.9,46.8,30.5,3.7,3.8,8.52,-2.83,99123.0,51.7,1.7,3_coin
XAUUSD,coin,1,fundingpips_1step,30,2.8,fixed,IS,,1688,26.6,0.0,5.5,66.7,1.2,5.8,5.4,9.74,-2.86,98544.0,72.2,5.0,3_coin
XAUUSD,coin,1,fundingpips_1step,30,2.8,fixed,OOS,,816,28.8,0.0,8.5,61.9,0.9,6.5,5.1,9.58,-2.85,99031.0,70.4,2.1,3_coin
XAUUSD,coin,1,e8_one_8,7,2.8,fixed,IS,,1688,7.1,0.0,0.0,72.1,20.8,4.6,3.6,8.25,-2.92,98579.0,72.1,3.5,3_coin
XAUUSD,coin,1,e8_one_8,7,2.8,fixed,OOS,,816,8.0,0.0,0.0,73.7,18.4,4.7,3.6,8.22,-2.9,98804.0,73.7,1.7,3_coin
XAUUSD,coin,1,e8_one_8,30,2.8,fixed,IS,,1688,9.9,0.0,0.0,90.1,0.0,5.6,4.1,8.59,-2.94,98226.0,90.1,3.8,3_coin
XAUUSD,coin,1,e8_one_8,30,2.8,fixed,OOS,,816,12.7,0.0,0.0,86.9,0.4,5.6,4.0,8.48,-2.9,98771.0,86.9,1.8,3_coin
XAUUSD,coin,1,e8_one_14,7,2.8,fixed,IS,,1688,0.8,0.0,0.0,19.8,79.3,6.0,4.8,10.33,-2.99,98680.0,19.8,5.0,3_coin
XAUUSD,coin,1,e8_one_14,7,2.8,fixed,OOS,,816,0.4,0.0,0.0,17.8,81.9,4.5,4.8,10.31,-2.99,99207.0,17.8,2.7,3_coin
XAUUSD,coin,1,e8_one_14,30,2.8,fixed,IS,,1688,9.4,0.0,0.0,84.1,6.5,14.6,10.1,13.97,-3.1,97068.0,84.1,10.0,3_coin
XAUUSD,coin,1,e8_one_14,30,2.8,fixed,OOS,,816,17.5,0.0,0.0,73.4,9.1,17.9,10.6,13.68,-3.07,100141.0,73.4,4.7,3_coin
XAUUSD,coin,1,the5ers_hyper,7,2.8,fixed,IS,,1688,15.7,0.0,3.3,49.2,31.8,4.2,3.8,8.54,-2.84,98837.0,52.5,3.7,3_coin
XAUUSD,coin,1,the5ers_hyper,7,2.8,fixed,OOS,,816,17.8,0.0,4.9,46.8,30.5,4.2,3.8,8.52,-2.83,99123.0,51.7,1.8,3_coin
XAUUSD,coin,1,the5ers_hyper,30,2.8,fixed,IS,,1688,26.6,0.0,5.5,66.7,1.2,5.8,5.4,9.74,-2.86,98544.0,72.2,5.0,3_coin
XAUUSD,coin,1,the5ers_hyper,30,2.8,fixed,OOS,,816,28.8,0.0,8.5,61.9,0.9,6.5,5.1,9.58,-2.85,99031.0,70.4,2.3,3_coin
XAUUSD,coin,1,ftmo_p1,7,2.8,fixed,IS,,1688,16.4,0.0,1.5,23.2,58.9,5.6,4.5,9.74,-2.88,98778.0,24.7,4.5,3_coin
XAUUSD,coin,1,ftmo_p1,7,2.8,fixed,OOS,,816,19.0,0.0,1.3,21.7,58.0,5.6,4.4,9.73,-2.88,99343.0,23.0,2.4,3_coin
XAUUSD,coin,1,ftmo_p1,30,2.8,fixed,IS,,1688,35.5,0.0,2.6,56.3,5.6,7.6,8.5,12.69,-2.94,98106.0,58.9,8.3,3_coin
XAUUSD,coin,1,ftmo_p1,30,2.8,fixed,OOS,,816,42.2,0.0,2.8,50.7,4.3,7.6,7.9,12.29,-2.96,99466.0,53.5,4.3,3_coin
XAUUSD,coin,2,ftmo_1step,7,2.8,fixed,IS,,1688,9.4,7.4,2.8,47.1,33.3,5.6,4.0,8.86,-2.83,98929.0,49.9,4.1,3_coin
XAUUSD,coin,2,ftmo_1step,7,2.8,fixed,OOS,,816,8.3,7.0,2.8,42.6,39.2,4.7,4.1,8.83,-2.82,99247.0,45.4,2.0,3_coin
XAUUSD,coin,2,ftmo_1step,30,2.8,fixed,IS,,1688,16.8,7.4,3.0,72.8,0.0,6.7,5.0,9.57,-2.84,98593.0,75.8,4.8,3_coin
XAUUSD,coin,2,ftmo_1step,30,2.8,fixed,OOS,,816,17.6,7.0,4.0,70.2,1.1,7.5,5.5,9.62,-2.83,98979.0,74.2,2.6,3_coin
XAUUSD,coin,2,fundingpips_1step,7,2.8,fixed,IS,,1688,17.1,0.0,2.5,49.6,30.7,3.7,3.8,8.46,-2.83,99056.0,52.1,3.8,3_coin
XAUUSD,coin,2,fundingpips_1step,7,2.8,fixed,OOS,,816,15.8,0.0,2.5,44.0,37.7,3.7,3.9,8.46,-2.82,99439.0,46.5,1.8,3_coin
XAUUSD,coin,2,fundingpips_1step,30,2.8,fixed,IS,,1688,28.3,0.0,2.8,68.1,0.8,6.5,5.4,9.7,-2.84,98715.0,70.9,5.1,3_coin
XAUUSD,coin,2,fundingpips_1step,30,2.8,fixed,OOS,,816,29.0,0.0,3.7,65.0,2.3,6.6,5.9,9.85,-2.83,99064.0,68.7,2.7,3_coin
XAUUSD,coin,2,e8_one_8,7,2.8,fixed,IS,,1688,7.5,0.0,0.0,72.3,20.2,4.5,3.6,8.14,-2.92,98764.0,72.3,3.4,3_coin
XAUUSD,coin,2,e8_one_8,7,2.8,fixed,OOS,,816,7.1,0.0,0.0,69.2,23.7,4.6,3.7,8.12,-2.89,99042.0,69.2,1.7,3_coin
XAUUSD,coin,2,e8_one_8,30,2.8,fixed,IS,,1688,11.3,0.0,0.0,88.7,0.0,5.7,4.1,8.45,-2.93,98614.0,88.7,3.8,3_coin
XAUUSD,coin,2,e8_one_8,30,2.8,fixed,OOS,,816,11.6,0.0,0.0,87.5,0.9,5.7,4.2,8.43,-2.89,98881.0,87.5,1.9,3_coin
XAUUSD,coin,2,e8_one_14,7,2.8,fixed,IS,,1688,0.7,0.0,0.0,19.0,80.4,5.5,4.9,10.3,-3.01,98892.0,19.0,4.7,3_coin
XAUUSD,coin,2,e8_one_14,7,2.8,fixed,OOS,,816,0.6,0.0,0.0,15.3,84.1,6.5,4.9,10.08,-2.96,99471.0,15.3,2.4,3_coin
XAUUSD,coin,2,e8_one_14,30,2.8,fixed,IS,,1688,10.4,0.0,0.0,82.9,6.6,15.6,10.4,14.01,-3.09,97635.0,82.9,9.7,3_coin
XAUUSD,coin,2,e8_one_14,30,2.8,fixed,OOS,,816,13.4,0.0,0.0,76.1,10.5,15.7,11.1,13.69,-3.05,98971.0,76.1,5.1,3_coin
XAUUSD,coin,2,the5ers_hyper,7,2.8,fixed,IS,,1688,17.1,0.0,2.5,49.6,30.7,4.2,3.8,8.46,-2.83,99056.0,52.1,3.6,3_coin
XAUUSD,coin,2,the5ers_hyper,7,2.8,fixed,OOS,,816,15.8,0.0,2.5,44.0,37.7,4.2,3.9,8.46,-2.82,99439.0,46.5,1.8,3_coin
XAUUSD,coin,2,the5ers_hyper,30,2.8,fixed,IS,,1688,28.3,0.0,2.8,68.1,0.8,6.5,5.4,9.7,-2.84,98715.0,70.9,5.0,3_coin
XAUUSD,coin,2,the5ers_hyper,30,2.8,fixed,OOS,,816,29.0,0.0,3.7,65.0,2.3,6.6,5.9,9.85,-2.83,99064.0,68.7,2.9,3_coin
XAUUSD,coin,2,ftmo_p1,7,2.8,fixed,IS,,1688,17.7,0.0,1.6,23.5,57.3,5.6,4.4,9.63,-2.87,99002.0,25.1,4.9,3_coin
XAUUSD,coin,2,ftmo_p1,7,2.8,fixed,OOS,,816,16.3,0.0,0.9,20.0,62.9,5.6,4.5,9.56,-2.85,99516.0,20.9,2.5,3_coin
XAUUSD,coin,2,ftmo_p1,30,2.8,fixed,IS,,1688,36.4,0.0,2.5,57.2,3.9,7.5,8.1,12.61,-2.91,98076.0,59.7,7.5,3_coin
XAUUSD,coin,2,ftmo_p1,30,2.8,fixed,OOS,,816,37.4,0.0,2.1,51.6,8.9,8.5,9.3,12.71,-2.9,98820.0,53.7,4.2,3_coin
BTCUSD,coin,5,ftmo_1step,7,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,7.0,2.98,-1.2,99418.0,0.0,1.9,3_coin
BTCUSD,coin,5,ftmo_1step,7,1.5,ladder_balance,OOS,,395,1.3,0.0,0.0,0.0,98.7,6.5,6.9,3.08,-1.21,100114.0,0.0,1.9,3_coin
BTCUSD,coin,5,ftmo_1step,30,1.5,ladder_balance,IS,,390,1.5,0.0,0.0,4.9,93.6,15.1,29.7,7.06,-1.54,97596.0,4.9,7.6,3_coin
BTCUSD,coin,5,ftmo_1step,30,1.5,ladder_balance,OOS,,395,13.7,0.0,0.0,6.6,79.7,16.7,27.2,6.41,-1.52,100959.0,6.6,6.9,3_coin
BTCUSD,coin,5,fundingpips_1step,7,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,7.0,2.98,-1.2,99418.0,0.0,1.8,3_coin
BTCUSD,coin,5,fundingpips_1step,7,1.5,ladder_balance,OOS,,395,1.3,0.0,0.0,0.0,98.7,6.5,6.9,3.08,-1.21,100114.0,0.0,1.8,3_coin
BTCUSD,coin,5,fundingpips_1step,30,1.5,ladder_balance,IS,,390,1.5,0.0,0.0,33.3,65.1,15.1,27.7,6.65,-1.51,97561.0,33.3,6.9,3_coin
BTCUSD,coin,5,fundingpips_1step,30,1.5,ladder_balance,OOS,,395,13.7,0.0,0.0,21.8,64.6,16.7,25.7,6.08,-1.49,100897.0,21.8,6.3,3_coin
BTCUSD,coin,5,e8_one_8,7,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,7.0,2.98,-1.2,99418.0,0.0,1.7,3_coin
BTCUSD,coin,5,e8_one_8,7,1.5,ladder_balance,OOS,,395,0.3,0.0,0.0,0.0,99.7,6.7,6.9,3.08,-1.21,100105.0,0.0,1.7,3_coin
BTCUSD,coin,5,e8_one_8,30,1.5,ladder_balance,IS,,390,1.3,0.0,0.0,29.2,69.5,25.6,28.6,6.77,-1.54,97627.0,29.2,7.4,3_coin
BTCUSD,coin,5,e8_one_8,30,1.5,ladder_balance,OOS,,395,8.1,0.0,0.0,24.6,67.3,24.6,27.1,6.23,-1.52,100772.0,24.6,6.8,3_coin
BTCUSD,coin,5,e8_one_14,7,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,7.0,2.98,-1.2,99418.0,0.0,2.0,3_coin
BTCUSD,coin,5,e8_one_14,7,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,6.9,3.08,-1.21,100105.0,0.0,2.0,3_coin
BTCUSD,coin,5,e8_one_14,30,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,30.0,7.08,-1.55,97615.0,0.0,8.2,3_coin
BTCUSD,coin,5,e8_one_14,30,1.5,ladder_balance,OOS,,395,0.0,0.0,0.0,0.0,100.0,,29.2,6.71,-1.55,100618.0,0.0,7.7,3_coin
BTCUSD,coin,5,the5ers_hyper,7,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,7.0,2.98,-1.2,99418.0,0.0,2.0,3_coin
BTCUSD,coin,5,the5ers_hyper,7,1.5,ladder_balance,OOS,,395,1.3,0.0,0.0,0.0,98.7,6.5,6.9,3.08,-1.21,100114.0,0.0,1.8,3_coin
BTCUSD,coin,5,the5ers_hyper,30,1.5,ladder_balance,IS,,390,1.5,0.0,0.0,33.3,65.1,15.1,27.7,6.65,-1.51,97561.0,33.3,6.6,3_coin
BTCUSD,coin,5,the5ers_hyper,30,1.5,ladder_balance,OOS,,395,13.7,0.0,0.0,21.8,64.6,16.7,25.7,6.08,-1.49,100897.0,21.8,6.5,3_coin
BTCUSD,coin,5,ftmo_p1,7,1.5,ladder_balance,IS,,390,0.0,0.0,0.0,0.0,100.0,,7.0,2.82,-1.09,99531.0,0.0,1.8,3_coin
BTCUSD,coin,5,ftmo_p1,7,1.5,ladder_balance,OOS,,395,0.8,0.0,0.0,0.0,99.2,6.6,6.9,2.89,-1.1,100114.0,0.0,1.8,3_coin
BTCUSD,coin,5,ftmo_p1,30,1.5,ladder_balance,IS,,390,1.5,0.0,0.0,0.0,98.5,15.1,29.8,6.63,-1.47,98055.0,0.0,7.8,3_coin
BTCUSD,coin,5,ftmo_p1,30,1.5,ladder_balance,OOS,,395,12.2,0.0,0.0,0.8,87.1,20.2,27.9,6.14,-1.44,100972.0,0.8,7.9,3_coin
XAUUSD,coin,3,ftmo_1step,7,2.8,fixed,IS,,1688,8.2,7.6,3.6,46.1,34.4,5.6,4.1,8.95,-2.82,98748.0,49.7,3.9,3_coin
XAUUSD,coin,3,ftmo_1step,7,2.8,fixed,OOS,,816,6.4,7.1,6.2,52.1,28.2,5.5,3.9,9.11,-2.85,97752.0,58.3,1.8,3_coin
XAUUSD,coin,3,ftmo_1step,30,2.8,fixed,IS,,1688,13.2,7.6,5.3,73.9,0.0,6.6,5.2,9.78,-2.84,98167.0,79.2,4.7,3_coin
XAUUSD,coin,3,ftmo_1step,30,2.8,fixed,OOS,,816,11.0,7.1,7.6,73.7,0.6,6.7,4.6,9.72,-2.86,97216.0,81.3,2.3,3_coin
XAUUSD,coin,3,fundingpips_1step,7,2.8,fixed,IS,,1688,16.1,0.0,3.3,51.6,29.0,3.6,3.8,8.42,-2.83,98698.0,54.9,3.5,3_coin
XAUUSD,coin,3,fundingpips_1step,7,2.8,fixed,OOS,,816,14.7,0.0,5.3,53.9,26.1,3.6,3.7,8.51,-2.85,98056.0,59.2,1.7,3_coin
XAUUSD,coin,3,fundingpips_1step,30,2.8,fixed,IS,,1688,25.2,0.0,4.9,69.1,0.8,5.7,5.2,9.74,-2.85,98230.0,74.0,4.9,3_coin
XAUUSD,coin,3,fundingpips_1step,30,2.8,fixed,OOS,,816,20.5,0.0,7.7,71.0,0.9,5.4,4.8,9.6,-2.87,97332.0,78.7,2.1,3_coin
XAUUSD,coin,3,e8_one_8,7,2.8,fixed,IS,,1688,7.5,0.0,0.0,72.6,19.9,5.5,3.6,8.18,-2.9,98511.0,72.6,3.4,3_coin
XAUUSD,coin,3,e8_one_8,7,2.8,fixed,OOS,,816,5.4,0.0,0.0,77.5,17.2,3.6,3.5,8.29,-2.95,97839.0,77.5,1.6,3_coin
XAUUSD,coin,3,e8_one_8,30,2.8,fixed,IS,,1688,10.4,0.0,0.0,89.6,0.0,5.6,4.1,8.49,-2.91,98235.0,89.6,3.6,3_coin
