sym,mult,step,lv,sl,tp,final_equity,net,usd_per_hour,usd_per_hour_first_year,max_dd_usd,max_dd_pct,min_equity,ruined_at,stopouts,baskets_closed,sl_hits,tp_hits,max_lots,max_positions,worst_basket,yearly,ruin
GBPUSD,1.5,60,3,150,10,0.0,-1000.0,-0.0223,-0.0329,1008.6,100.0,0.0,2016-03-16 20:00:00,0,2829,24,2805,0.06,3,-167.28,"{'2012': -30.55, '2013': -335.6, '2014': -97.18, '2015': -363.39, '2016': -173.29, '2017': 0.0}",True
GBPUSD,1.5,60,3,150,15,0.0,-1000.0,-0.0223,-0.0056,1061.5,100.0,0.0,2016-10-07 02:00:00,1,2744,34,2709,0.06,3,-409.08,"{'2012': -18.62, '2013': -54.86, '2014': 13.21, '2015': -174.19, '2016': -765.54, '2017': 0.0}",True
GBPUSD,1.5,60,3,200,6,0.0,-1000.0,-0.0223,-0.0865,1005.28,100.0,0.0,2014-08-01 14:00:00,2,1383,8,1373,0.06,3,-209.12,"{'2012': -49.7, '2013': -781.43, '2014': -168.87, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,3,200,10,0.0,-1000.0,-0.0223,-0.0624,1008.6,100.0,0.0,2015-03-18 22:00:00,1,1599,12,1586,0.06,3,-208.88,"{'2012': -30.55, '2013': -567.95, '2014': -140.1, '2015': -261.4, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,3,200,15,0.0,-1000.0,-0.0223,-0.0381,1012.26,100.0,0.0,2016-06-24 06:00:00,0,1977,20,1957,0.06,3,-244.54,"{'2012': -18.62, '2013': -355.22, '2014': -73.46, '2015': -11.03, '2016': -541.66, '2017': 0.0}",True
GBPUSD,1.5,60,4,60,6,0.0,-1000.0,-0.0223,-0.1142,1005.28,100.0,0.0,2013-11-01 19:00:00,4,1661,27,1630,0.07,4,-103.3,"{'2012': -83.48, '2013': -916.52, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,4,60,10,0.0,-1000.0,-0.0223,-0.0789,1009.93,100.0,0.0,2014-09-08 10:00:00,2,2128,45,2081,0.07,4,-102.64,"{'2012': -52.98, '2013': -695.6, '2014': -251.42, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,4,60,15,0.0,-1000.0,-0.0223,-0.0394,1015.29,100.0,0.0,2015-11-06 15:00:00,2,3188,86,3100,0.07,4,-129.72,"{'2012': -36.42, '2013': -258.51, '2014': -132.25, '2015': -572.82, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,4,100,6,0.0,-1000.0,-0.0223,-0.1142,1005.28,100.0,0.0,2013-07-30 18:00:00,5,1251,15,1231,0.07,4,-111.62,"{'2012': -70.57, '2013': -929.43, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,4,100,10,0.0,-1000.0,-0.0223,-0.1142,1009.93,100.0,0.0,2013-11-05 10:00:00,5,1295,20,1270,0.08,4,-132.21,"{'2012': -43.41, '2013': -956.59, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,4,100,15,0.0,-1000.0,-0.0223,-0.0953,1015.29,100.0,0.0,2014-10-06 20:00:00,3,1675,34,1638,0.08,4,-132.21,"{'2012': -28.06, '2013': -865.88, '2014': -106.06, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,4,150,6,0.0,-1000.0,-0.0223,-0.0789,1005.28,100.0,0.0,2014-09-05 06:00:00,10,2166,13,2143,0.1,4,-178.32,"{'2012': -119.71, '2013': -697.53, '2014': -182.76, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,4,150,10,0.0,-1000.0,-0.0223,-0.0435,1009.93,100.0,0.0,2015-03-18 22:00:00,1,2371,21,2349,0.1,4,-178.32,"{'2012': -95.34, '2013': -369.5, '2014': -114.21, '2015': -420.95, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,4,150,15,0.0,-1000.0,-0.0223,-0.0089,1107.69,100.0,0.0,2016-06-24 05:00:00,0,3339,40,3299,0.1,4,-244.54,"{'2012': -78.63, '2013': -4.9, '2014': 49.3, '2015': -281.87, '2016': -683.9, '2017': 0.0}",True
GBPUSD,1.5,60,4,200,6,0.0,-1000.0,-0.0223,-0.1142,1005.28,100.0,0.0,2013-07-05 17:00:00,4,949,7,938,0.1,4,-211.82,"{'2012': -88.52, '2013': -911.48, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,4,200,10,0.0,-1000.0,-0.0223,-0.1142,1009.93,100.0,0.0,2013-10-04 12:00:00,2,1011,9,1000,0.1,4,-255.57,"{'2012': -68.17, '2013': -931.83, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,4,200,15,0.0,-1000.0,-0.0223,-0.0656,1015.29,100.0,0.0,2016-06-24 04:00:00,0,3081,29,3052,0.1,4,-255.13,"{'2012': -54.74, '2013': -571.76, '2014': 18.14, '2015': 17.33, '2016': -408.96, '2017': 0.0}",True
GBPUSD,1.5,60,6,60,6,0.0,-1000.0,-0.0223,-0.1142,1005.28,100.0,0.0,2013-11-01 19:00:00,4,1661,27,1630,0.07,4,-103.3,"{'2012': -83.48, '2013': -916.52, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,6,60,10,0.0,-1000.0,-0.0223,-0.0789,1009.93,100.0,0.0,2014-09-08 10:00:00,2,2128,45,2081,0.07,4,-102.64,"{'2012': -52.98, '2013': -695.6, '2014': -251.42, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,6,60,15,0.0,-1000.0,-0.0223,-0.0394,1015.29,100.0,0.0,2015-11-06 15:00:00,2,3188,86,3100,0.07,4,-129.72,"{'2012': -36.42, '2013': -258.51, '2014': -132.25, '2015': -572.82, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,6,100,6,0.0,-1000.0,-0.0223,-0.1142,1047.66,100.0,0.0,2013-10-04 10:00:00,4,1497,16,1477,0.1,5,-138.52,"{'2012': 32.24, '2013': -1032.24, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,6,100,10,0.0,-1000.0,-0.0223,-0.1064,1073.75,100.0,0.0,2013-12-27 12:00:00,1,1449,22,1426,0.1,5,-138.52,"{'2012': 59.93, '2013': -1059.93, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,6,100,15,0.0,-1000.0,-0.0223,-0.0659,1095.69,100.0,0.0,2015-09-10 14:00:00,1,2814,50,2763,0.1,5,-215.26,"{'2012': 82.43, '2013': -607.18, '2014': 60.41, '2015': -535.66, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,6,150,6,0.0,-1000.0,-0.0223,-0.0691,1096.27,100.0,0.0,2014-09-08 00:00:00,1,2400,14,2385,0.15,6,-210.25,"{'2012': 32.24, '2013': -767.14, '2014': -265.1, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,6,150,10,0.0,-1000.0,-0.0223,-0.0841,1114.11,100.0,0.0,2014-09-18 23:00:00,3,1946,17,1926,0.15,6,-210.25,"{'2012': 59.93, '2013': -885.44, '2014': -174.49, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,6,150,15,0.0,-1000.0,-0.0223,-0.0437,1147.83,100.0,0.0,2015-09-25 14:00:00,4,2715,33,2678,0.15,6,-215.26,"{'2012': 82.43, '2013': -458.76, '2014': -36.08, '2015': -587.59, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,6,200,6,0.0,-1000.0,-0.0223,-0.054,1096.27,100.0,0.0,2014-09-19 02:00:00,0,2362,11,2351,0.15,6,-234.14,"{'2012': 32.24, '2013': -699.09, '2014': -333.15, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,6,200,10,0.0,-1000.0,-0.0223,-0.035,1135.76,100.0,0.0,2015-03-06 16:00:00,1,2448,16,2431,0.16,6,-236.85,"{'2012': 59.93, '2013': -518.71, '2014': -252.77, '2015': -288.45, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,60,6,200,15,0.0,-1000.0,-0.0223,-0.0181,1181.0,100.0,0.0,2015-05-08 05:00:00,2,2183,21,2160,0.16,6,-237.93,"{'2012': 82.43, '2013': -297.17, '2014': -84.65, '2015': -700.61, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.2,60,4,200,15,1361.53,361.53,0.0081,-0.0123,613.87,51.6,575.81,,0,2799,20,2779,0.08,4,-231.8,"{'2012': -80.16, '2013': 1.45, '2014': 108.39, '2015': -334.34, '2016': 389.34, '2017': 276.86}",False
EURUSD,1.3,60,4,200,15,938.52,-61.48,-0.0014,-0.022,1066.94,89.2,129.3,,0,3289,26,3263,0.1,4,-245.72,"{'2012': -83.13, '2013': -85.42, '2014': 180.39, '2015': -650.06, '2016': 170.91, '2017': 405.85}",False
EURUSD,1.0,30,4,200,15,920.94,-79.06,-0.0018,-0.0311,637.1,61.3,402.66,,0,2848,25,2823,0.08,4,-233.95,"{'2012': -5.15, '2013': -240.33, '2014': -19.26, '2015': -95.98, '2016': 325.88, '2017': -44.21}",False
EURUSD,1.0,60,5,200,15,1104.09,104.09,0.0023,-0.0475,716.03,71.0,292.91,,0,3240,25,3215,0.1,5,-221.32,"{'2012': -83.95, '2013': -306.71, '2014': 293.08, '2015': -233.21, '2016': 151.19, '2017': 283.71}",False
EURUSD,1.2,60,4,100,15,1047.25,47.25,0.0011,-0.0194,665.47,60.0,443.18,,0,3921,59,3862,0.08,4,-134.82,"{'2012': -64.31, '2013': -94.91, '2014': 213.06, '2015': -513.1, '2016': 255.71, '2017': 250.8}",False
EURUSD,1.3,60,4,100,15,1280.29,280.29,0.0062,-0.0079,600.95,47.1,675.23,,0,4074,60,4014,0.08,4,-156.29,"{'2012': -66.2, '2013': 28.73, '2014': 243.08, '2015': -411.72, '2016': 94.97, '2017': 391.44}",False
EURUSD,1.5,30,4,100,15,0.0,-1000.0,-0.0223,-0.0069,1167.27,100.0,0.0,2015-08-24 16:00:00,0,3013,60,2953,0.1,4,-183.45,"{'2012': 27.8, '2013': -22.1, '2014': -10.34, '2015': -995.35, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.5,60,5,100,15,1261.71,261.71,0.0058,-0.0143,631.39,56.5,486.28,,0,4228,61,4167,0.1,5,-175.91,"{'2012': -56.84, '2013': -31.72, '2014': 5.26, '2015': -246.09, '2016': 181.48, '2017': 409.63}",False
EURUSD,1.2,60,6,100,15,1522.31,522.31,0.0116,-0.0299,550.21,52.2,503.28,,0,4057,57,4000,0.09,5,-146.2,"{'2012': -72.55, '2013': -182.89, '2014': 239.47, '2015': -136.07, '2016': 338.68, '2017': 335.67}",False
EURUSD,1.3,60,6,100,15,1211.9,211.9,0.0047,-0.0093,637.38,55.6,509.27,,0,4219,62,4157,0.09,5,-163.06,"{'2012': -49.11, '2013': 0.45, '2014': 36.18, '2015': -359.58, '2016': 166.75, '2017': 417.23}",False
EURUSD,1.5,30,6,100,15,0.0,-1000.0,-0.0223,0.0012,1230.26,100.0,0.0,2015-04-03 15:00:00,2,2677,52,2623,0.16,6,-274.28,"{'2012': -193.85, '2013': 133.29, '2014': -207.89, '2015': -731.54, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.2,40,4,100,15,1111.31,111.31,0.0025,0.0151,636.55,49.6,647.83,,0,4400,70,4330,0.08,4,-141.89,"{'2012': -31.97, '2013': 195.62, '2014': 53.29, '2015': -312.59, '2016': 180.25, '2017': 26.72}",False
EURUSD,1.3,40,4,100,15,0.0,-1000.0,-0.0223,-0.0317,1030.97,100.0,0.0,2015-05-19 11:00:00,0,2416,47,2369,0.1,4,-167.65,"{'2012': -21.87, '2013': -214.21, '2014': -83.53, '2015': -680.38, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,30,4,100,15,600.9,-399.1,-0.0089,0.0275,1221.59,91.7,110.22,,0,4667,82,4585,0.08,4,-152.83,"{'2012': 9.43, '2013': 279.41, '2014': -210.37, '2015': -794.18, '2016': 167.81, '2017': 148.81}",False
EURUSD,1.0,40,5,100,15,500.28,-499.72,-0.0111,-0.0067,1134.46,89.6,132.03,,0,4755,80,4675,0.09,5,-162.02,"{'2012': -35.82, '2013': 11.1, '2014': 135.55, '2015': -724.04, '2016': 98.96, '2017': 14.54}",False
EURUSD,1.2,60,6,200,15,0.0,-1000.0,-0.0223,-0.0174,1296.93,100.0,0.0,2015-04-29 17:00:00,0,1733,18,1715,0.11,6,-251.73,"{'2012': 72.77, '2013': -349.76, '2014': 188.7, '2015': -911.71, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.3,60,6,200,15,0.0,-1000.0,-0.0223,-0.0154,1372.75,100.0,0.0,2015-03-18 22:00:00,0,1654,17,1637,0.13,6,-290.38,"{'2012': -103.64, '2013': -93.58, '2014': 31.1, '2015': -833.87, '2016': 0.0, '2017': 0.0}",True
EURUSD,1.0,30,6,200,15,0.0,-1000.0,-0.0223,-0.049,1056.01,100.0,0.0,2015-03-12 04:00:00,3,1737,19,1715,0.12,6,-272.18,"{'2012': 1.23, '2013': -496.71, '2014': -20.59, '2015': -483.93, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.2,40,3,200,15,0.0,-1000.0,-0.0223,-0.0237,1006.6,100.0,0.0,2016-10-07 02:00:00,1,2201,23,2177,0.06,3,-370.12,"{'2012': -6.4, '2013': -203.91, '2014': -50.35, '2015': -101.21, '2016': -638.13, '2017': 0.0}",True
GBPUSD,1.3,40,3,200,15,0.0,-1000.0,-0.0223,-0.0237,1006.6,100.0,0.0,2016-10-07 02:00:00,1,2201,23,2177,0.06,3,-370.12,"{'2012': -6.4, '2013': -203.91, '2014': -50.35, '2015': -101.21, '2016': -638.13, '2017': 0.0}",True
GBPUSD,1.0,30,3,200,15,0.0,-1000.0,-0.0223,-0.0102,1016.3,100.0,0.0,2016-10-07 02:00:00,1,2226,24,2201,0.06,3,-370.94,"{'2012': 5.37, '2013': -85.71, '2014': -45.74, '2015': -258.1, '2016': -615.82, '2017': 0.0}",True
GBPUSD,1.0,40,5,200,15,0.0,-1000.0,-0.0223,-0.0482,1010.19,100.0,0.0,2016-06-24 06:00:00,0,3420,34,3386,0.1,5,-244.54,"{'2012': -52.01, '2013': -390.34, '2014': 254.81, '2015': -374.88, '2016': -437.58, '2017': 0.0}",True
GBPUSD,1.2,60,3,150,15,0.0,-1000.0,-0.0223,-0.0056,1061.5,100.0,0.0,2016-10-07 02:00:00,1,2744,34,2709,0.06,3,-409.08,"{'2012': -18.62, '2013': -54.86, '2014': 13.21, '2015': -174.19, '2016': -765.54, '2017': 0.0}",True
GBPUSD,1.3,60,3,150,15,0.0,-1000.0,-0.0223,-0.0056,1061.5,100.0,0.0,2016-10-07 02:00:00,1,2744,34,2709,0.06,3,-409.08,"{'2012': -18.62, '2013': -54.86, '2014': 13.21, '2015': -174.19, '2016': -765.54, '2017': 0.0}",True
GBPUSD,1.0,30,3,150,15,0.0,-1000.0,-0.0223,-0.0209,1016.3,100.0,0.0,2016-06-24 07:00:00,0,2897,38,2859,0.06,3,-244.54,"{'2012': 5.37, '2013': -163.16, '2014': -50.08, '2015': -223.57, '2016': -568.56, '2017': 0.0}",True
GBPUSD,1.0,60,5,150,15,0.0,-1000.0,-0.0223,-0.0121,1071.08,100.0,0.0,2016-06-23 12:00:00,1,3299,40,3258,0.09,5,-196.62,"{'2012': -82.34, '2013': -22.32, '2014': 19.55, '2015': -536.12, '2016': -378.77, '2017': 0.0}",True
GBPUSD,1.2,40,3,150,15,0.0,-1000.0,-0.0223,-0.017,1023.62,100.0,0.0,2016-07-06 05:00:00,2,2782,35,2745,0.06,3,-244.54,"{'2012': -6.4, '2013': -124.19, '2014': -2.35, '2015': -213.71, '2016': -653.35, '2017': 0.0}",True
GBPUSD,1.3,40,3,150,15,0.0,-1000.0,-0.0223,-0.017,1023.62,100.0,0.0,2016-07-06 05:00:00,2,2782,35,2745,0.06,3,-244.54,"{'2012': -6.4, '2013': -124.19, '2014': -2.35, '2015': -213.71, '2016': -653.35, '2017': 0.0}",True
GBPUSD,1.0,40,5,150,15,0.0,-1000.0,-0.0223,-0.0659,1010.19,100.0,0.0,2016-01-19 16:00:00,1,2882,39,2842,0.1,5,-181.26,"{'2012': -71.33, '2013': -509.27, '2014': 242.3, '2015': -516.99, '2016': -144.71, '2017': 0.0}",True
GBPUSD,1.2,40,4,200,15,0.0,-1000.0,-0.0223,-0.0511,1010.19,100.0,0.0,2016-06-24 04:00:00,1,2819,29,2789,0.08,4,-244.54,"{'2012': -31.38, '2013': -433.51, '2014': -8.3, '2015': -182.34, '2016': -344.47, '2017': 0.0}",True
GBPUSD,1.3,40,4,200,15,0.0,-1000.0,-0.0223,-0.0413,1021.97,100.0,0.0,2016-06-24 07:00:00,0,3508,35,3473,0.1,4,-244.54,"{'2012': -57.8, '2013': -282.03, '2014': 302.39, '2015': -522.11, '2016': -440.44, '2017': 0.0}",True
GBPUSD,1.5,30,4,200,15,0.0,-1000.0,-0.0223,-0.0728,1016.98,100.0,0.0,2015-03-13 15:00:00,3,1923,21,1899,0.1,4,-262.05,"{'2012': -48.59, '2013': -605.19, '2014': -70.45, '2015': -275.77, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.5,40,5,200,15,0.0,-1000.0,-0.0223,-0.1142,1018.01,100.0,0.0,2013-07-04 13:00:00,1,648,10,637,0.16,5,-271.96,"{'2012': -104.67, '2013': -895.33, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
GBPUSD,1.2,20,3,150,15,0.0,-1000.0,-0.0223,-0.0232,1022.4,100.0,0.0,2016-06-24 07:00:00,0,2717,38,2679,0.06,3,-244.54,"{'2012': 6.76, '2013': -201.21, '2014': 29.91, '2015': -202.18, '2016': -633.28, '2017': 0.0}",True
GBPUSD,1.3,20,3,150,15,0.0,-1000.0,-0.0223,-0.0232,1022.4,100.0,0.0,2016-06-24 07:00:00,0,2717,38,2679,0.06,3,-244.54,"{'2012': 6.76, '2013': -201.21, '2014': 29.91, '2015': -202.18, '2016': -633.28, '2017': 0.0}",True
GBPUSD,1.0,20,5,150,15,0.0,-1000.0,-0.0223,-0.084,1017.79,100.0,0.0,2014-10-15 15:00:00,2,1675,27,1646,0.1,5,-173.66,"{'2012': -39.64, '2013': -660.16, '2014': -300.19, '2015': 0.0, '2016': 0.0, '2017': 0.0}",True
