Date,open,high,low,close,tick_volume
2015-06-17 04:00:00,112440.0,112577.0,112440.0,112564.0,2850
2015-06-17 05:00:00,112562.0,112572.99999999999,112506.0,112529.00000000001,2099
2015-06-17 06:00:00,112528.0,112663.0,112511.0,112612.0,2512
2015-06-17 07:00:00,112613.00000000001,112613.99999999999,112562.0,112583.00000000001,1559
2015-06-17 08:00:00,112583.00000000001,112594.0,112450.99999999999,112474.00000000001,2548
2015-06-17 09:00:00,112472.0,112644.00000000001,112411.0,112585.0,6117
2015-06-17 10:00:00,112586.00000000001,112776.00000000001,112544.0,112693.0,9907
2015-06-17 11:00:00,112691.99999999999,112918.99999999999,112583.00000000001,112616.0,10517
2015-06-17 12:00:00,112608.0,112772.0,112592.99999999999,112649.0,8232
2015-06-17 13:00:00,112647.99999999999,112769.00000000001,112496.0,112521.0,7828
2015-06-17 14:00:00,112518.99999999999,112691.99999999999,112466.0,112684.0,7473
2015-06-17 15:00:00,112683.0,112839.0,112609.0,112666.0,8835
2015-06-17 16:00:00,112665.0,112774.0,112630.99999999999,112670.0,6461
2015-06-17 17:00:00,112669.0,112701.99999999999,112242.0,112325.00000000001,10348
2015-06-17 18:00:00,112323.0,112533.0,112304.0,112430.99999999999,7044
2015-06-17 19:00:00,112430.99999999999,112684.99999999999,112386.00000000001,112644.00000000001,5929
2015-06-17 20:00:00,112642.0,112673.0,112517.0,112622.0,5875
2015-06-17 21:00:00,112626.99999999999,113394.0,112057.0,113326.0,20648
2015-06-17 22:00:00,113326.0,113574.0,113284.0,113417.00000000001,12930
2015-06-17 23:00:00,113417.00000000001,113419.0,113297.0,113365.0,3686
2015-06-18 00:00:00,113365.0,113408.0,113331.0,113396.99999999999,2223
2015-06-18 01:00:00,113396.00000000001,113415.0,113297.0,113406.0,3034
2015-06-18 02:00:00,113405.0,113696.0,113384.0,113628.0,4282
2015-06-18 03:00:00,113623.99999999999,113713.0,113550.0,113616.0,4212
2015-06-18 04:00:00,113616.99999999999,113639.0,113535.00000000001,113539.00000000001,4157
2015-06-18 05:00:00,113538.0,113609.99999999999,113500.0,113602.0,3512
2015-06-18 06:00:00,113602.0,113670.0,113577.0,113611.0,2770
2015-06-18 07:00:00,113611.0,113750.0,113606.99999999999,113649.0,3175
2015-06-18 08:00:00,113649.0,113741.0,113511.0,113537.0,5595
2015-06-18 09:00:00,113535.99999999999,113623.00000000001,113379.00000000001,113459.0,8114
2015-06-18 10:00:00,113459.0,113796.99999999999,113453.99999999999,113789.0,10737
2015-06-18 11:00:00,113789.0,114192.99999999999,113684.0,113836.0,13545
2015-06-18 12:00:00,113836.0,114196.00000000001,113809.0,114178.0,11437
2015-06-18 13:00:00,114179.00000000001,114199.0,113852.0,113962.99999999999,8864
2015-06-18 14:00:00,113964.0,114123.0,113923.0,114039.0,7495
2015-06-18 15:00:00,114040.99999999999,114275.0,113896.0,113927.0,12750
2015-06-18 16:00:00,113928.0,114136.0,113859.0,114050.99999999999,8349
2015-06-18 17:00:00,114052.0,114118.00000000001,113890.0,114019.0,11321
2015-06-18 18:00:00,114016.0,114191.0,113974.0,114023.99999999999,7905
2015-06-18 19:00:00,114023.99999999999,114360.0,113395.0,113728.99999999999,11494
2015-06-18 20:00:00,113728.99999999999,113867.99999999999,113548.99999999999,113649.0,7397
2015-06-18 21:00:00,113649.0,113832.0,113645.0,113697.0,4508
2015-06-18 22:00:00,113700.0,113812.0,113609.0,113755.0,4890
2015-06-18 23:00:00,113755.0,113755.0,113591.0,113595.0,2315
2015-06-19 00:00:00,113575.0,113709.0,113574.0,113676.0,1705
2015-06-19 01:00:00,113677.0,113962.00000000001,113643.99999999999,113720.0,3425
2015-06-19 02:00:00,113718.99999999999,113737.0,113667.0,113710.0,1836
2015-06-19 03:00:00,113709.0,113838.0,113657.99999999999,113830.00000000001,2877
2015-06-19 04:00:00,113829.0,113869.0,113721.0,113735.99999999999,2879
2015-06-19 05:00:00,113735.99999999999,113760.0,113699.0,113741.0,2346
2015-06-19 06:00:00,113741.0,113765.0,113699.0,113720.0,2628
2015-06-19 07:00:00,113718.99999999999,113725.00000000001,113528.0,113528.0,2655
2015-06-19 08:00:00,113527.0,113560.0,113394.0,113473.0,4117
2015-06-19 09:00:00,113472.0,113552.00000000001,113318.00000000001,113433.0,6893
2015-06-19 10:00:00,113433.99999999999,113439.0,113049.0,113168.0,11166
2015-06-19 11:00:00,113168.0,113262.0,112992.99999999999,113130.0,9600
2015-06-19 12:00:00,113130.0,113229.0,113060.0,113140.0,8105
2015-06-19 13:00:00,113141.0,113154.0,112915.00000000001,112989.99999999999,7229
2015-06-19 14:00:00,112991.0,113186.00000000001,112965.99999999999,113055.0,7234
2015-06-19 15:00:00,113056.0,113236.99999999999,112961.0,113148.99999999999,10024
2015-06-19 16:00:00,113144.0,113490.0,113079.0,113402.0,9383
2015-06-19 17:00:00,113403.00000000001,113523.0,113249.0,113295.00000000001,8483
2015-06-19 18:00:00,113293.0,113389.0,113250.0,113337.0,6333
2015-06-19 19:00:00,113338.0,113440.99999999999,113304.99999999999,113423.0,4067
2015-06-19 20:00:00,113421.0,113632.0,113399.99999999999,113561.0,4637
2015-06-19 21:00:00,113561.0,113655.0,113516.0,113528.0,3985
2015-06-19 22:00:00,113528.99999999999,113572.0,113428.0,113455.0,3305
2015-06-19 23:00:00,113455.0,113531.0,113403.00000000001,113483.0,2335
2015-06-22 00:00:00,113740.0,113743.0,113636.99999999999,113673.0,728
2015-06-22 01:00:00,113673.0,113674.99999999999,113570.0,113602.0,1868
2015-06-22 02:00:00,113601.0,113731.99999999999,113595.0,113609.99999999999,2099
2015-06-22 03:00:00,113609.0,113720.0,113579.99999999999,113699.0,2462
2015-06-22 04:00:00,113699.0,113850.99999999999,113683.0,113741.0,3303
2015-06-22 05:00:00,113741.0,113809.0,113696.0,113757.0,1794
2015-06-22 06:00:00,113757.0,113837.00000000001,113757.0,113823.00000000001,1529
2015-06-22 07:00:00,113822.0,113992.0,113812.0,113967.0,3007
2015-06-22 08:00:00,113966.00000000001,114030.00000000001,113899.0,114020.00000000001,2457
2015-06-22 09:00:00,114018.0,114030.00000000001,113794.0,113941.99999999999,6206
2015-06-22 10:00:00,113941.0,113941.99999999999,113211.0,113215.0,10152
2015-06-22 11:00:00,113216.0,113413.00000000001,113114.99999999999,113412.0,9640
2015-06-22 12:00:00,113413.99999999999,113619.0,113362.99999999999,113599.0,7633
2015-06-22 13:00:00,113599.0,113650.99999999999,113361.0,113423.0,8491
2015-06-22 14:00:00,113423.99999999999,113566.00000000001,113338.99999999999,113416.0,6638
2015-06-22 15:00:00,113416.0,113669.0,113386.00000000001,113596.00000000001,9394
2015-06-22 16:00:00,113596.00000000001,113805.0,113484.0,113684.99999999999,10057
2015-06-22 17:00:00,113686.0,114048.0,113503.0,113978.0,11845
2015-06-22 18:00:00,113977.0,114097.0,113786.00000000001,113801.0,9346
2015-06-22 19:00:00,113799.99999999999,113801.0,113438.0,113630.00000000001,7686
2015-06-22 20:00:00,113629.0,113654.00000000001,113396.99999999999,113418.0,4745
2015-06-22 21:00:00,113417.00000000001,113540.0,113355.0,113357.0,3361
2015-06-22 22:00:00,113360.0,113426.99999999999,113206.0,113352.99999999999,4730
2015-06-22 23:00:00,113352.99999999999,113445.0,113313.0,113396.00000000001,2844
2015-06-23 00:00:00,113398.0,113401.0,113299.0,113389.99999999999,2301
2015-06-23 01:00:00,113392.0,113437.00000000001,113368.0,113413.99999999999,1764
2015-06-23 02:00:00,113413.00000000001,113469.0,113413.00000000001,113448.0,1748
2015-06-23 03:00:00,113448.0,113456.0,113362.0,113364.0,2747
2015-06-23 04:00:00,113364.0,113374.0,113196.00000000001,113206.0,3525
2015-06-23 05:00:00,113212.0,113232.0,112544.0,112596.99999999999,7836
2015-06-23 06:00:00,112595.0,112772.0,112576.00000000001,112642.0,4765
2015-06-23 07:00:00,112640.0,112724.0,112598.0,112718.0,3148
2015-06-23 08:00:00,112717.0,112823.99999999999,112644.00000000001,112823.99999999999,4401
2015-06-23 09:00:00,112823.99999999999,112827.00000000001,112404.0,112632.0,11267
2015-06-23 10:00:00,112652.0,112803.00000000001,112586.00000000001,112586.99999999999,11224
2015-06-23 11:00:00,112586.00000000001,112667.99999999999,112308.99999999999,112381.0,9910
2015-06-23 12:00:00,112379.99999999999,112497.0,112244.00000000001,112351.0,7465
2015-06-23 13:00:00,112350.0,112369.00000000001,112184.0,112196.99999999999,7848
2015-06-23 14:00:00,112196.0,112246.0,111994.0,112021.0,8152
2015-06-23 15:00:00,112022.0,112072.0,111596.0,111680.0,13712
2015-06-23 16:00:00,111680.0,111744.0,111347.0,111595.0,12036
2015-06-23 17:00:00,111594.0,111959.00000000001,111423.0,111844.00000000001,10718
2015-06-23 18:00:00,111844.00000000001,111978.0,111690.0,111881.99999999999,8438
2015-06-23 19:00:00,111881.99999999999,111886.0,111634.00000000001,111722.00000000001,5471
2015-06-23 20:00:00,111722.00000000001,111796.99999999999,111559.00000000001,111622.0,4539
2015-06-23 21:00:00,111622.0,111696.0,111573.00000000001,111669.0,3699
2015-06-23 22:00:00,111669.0,111786.99999999999,111522.00000000001,111650.99999999999,4553
2015-06-23 23:00:00,111650.0,111791.0,111638.0,111674.0,4379
2015-06-24 00:00:00,111663.0,111674.0,111539.00000000001,111668.00000000001,1907
2015-06-24 01:00:00,111667.0,111718.0,111607.00000000001,111708.99999999999,1907
2015-06-24 02:00:00,111710.0,111741.0,111653.0,111741.0,1665
2015-06-24 03:00:00,111738.99999999999,111792.0,111626.0,111632.0,3183
2015-06-24 04:00:00,111630.99999999999,111742.99999999999,111592.0,111663.0,3589
2015-06-24 05:00:00,111663.0,111860.0,111657.0,111854.00000000001,4040
2015-06-24 06:00:00,111854.00000000001,111874.0,111810.00000000001,111853.0,1823
2015-06-24 07:00:00,111853.0,111884.99999999999,111684.99999999999,111731.0,3359
2015-06-24 08:00:00,111732.00000000001,112088.00000000001,111704.0,111959.00000000001,6050
2015-06-24 09:00:00,111960.0,112118.0,111847.00000000001,111971.0,8704
2015-06-24 10:00:00,111974.0,112244.00000000001,111860.0,112205.0,9916
2015-06-24 11:00:00,112205.0,112344.0,112070.0,112185.0,9544
2015-06-24 12:00:00,112185.0,112276.0,111833.99999999999,112079.0,10321
2015-06-24 13:00:00,112079.0,112137.0,111788.0,112011.0,9305
2015-06-24 14:00:00,112011.0,112177.0,111915.00000000001,112152.0,6605
2015-06-24 15:00:00,112150.0,112201.0,111806.0,111928.99999999999,9812
2015-06-24 16:00:00,111930.0,111960.0,111699.0,111872.0,9372
2015-06-24 17:00:00,111869.0,111957.0,111684.0,111847.99999999999,9932
2015-06-24 18:00:00,111847.00000000001,111955.99999999999,111723.0,111768.0,8408
2015-06-24 19:00:00,111771.0,111879.0,111695.00000000001,111846.0,6000
2015-06-24 20:00:00,111845.0,112183.00000000001,111806.0,112089.0,6691
2015-06-24 21:00:00,112088.00000000001,112137.0,111933.0,112060.0,5020
2015-06-24 22:00:00,112062.0,112128.0,111952.0,111954.0,3657
2015-06-24 23:00:00,111955.0,112101.0,111938.0,112033.0,2836
2015-06-25 00:00:00,112056.0,112057.0,111991.0,112026.0,864
2015-06-25 01:00:00,112023.99999999999,112067.0,111968.0,112049.0,1729
2015-06-25 02:00:00,112050.0,112074.0,111989.0,112050.99999999999,1679
2015-06-25 03:00:00,112053.0,112094.0,111992.0,112030.00000000001,2666
2015-06-25 04:00:00,112030.00000000001,112071.00000000001,111952.99999999999,112011.0,3117
2015-06-25 05:00:00,112010.00000000001,112151.0,111989.0,112151.0,2567
2015-06-25 06:00:00,112151.0,112195.0,112091.99999999999,112142.00000000001,2842
2015-06-25 07:00:00,112142.99999999999,112196.0,112054.00000000001,112072.0,2342
2015-06-25 08:00:00,112073.0,112077.99999999999,111945.99999999999,112003.00000000001,3104
2015-06-25 09:00:00,112003.00000000001,112172.99999999999,111820.00000000001,111923.0,7817
2015-06-25 10:00:00,111922.00000000001,112273.0,111894.0,112040.99999999999,8681
2015-06-25 11:00:00,112040.99999999999,112174.0,111847.00000000001,111869.0,8712
2015-06-25 12:00:00,111870.0,111969.99999999999,111534.0,111690.0,10596
2015-06-25 13:00:00,111691.0,112240.0,111637.00000000001,111972.0,10660
2015-06-25 14:00:00,111969.00000000001,112142.99999999999,111925.00000000001,112042.0,6873
2015-06-25 15:00:00,112040.99999999999,112132.00000000001,111893.0,112038.0,8456
2015-06-25 16:00:00,112037.00000000001,112167.0,111908.00000000001,111957.0,10114
2015-06-25 17:00:00,111955.99999999999,112064.00000000001,111785.0,111913.0,8909
2015-06-25 18:00:00,111913.0,112013.0,111867.0,111938.0,5782
2015-06-25 19:00:00,111938.0,112071.00000000001,111923.0,112054.00000000001,3101
2015-06-25 20:00:00,112056.0,112135.0,111994.0,112027.00000000001,3360
2015-06-25 21:00:00,112026.0,112044.00000000001,111950.0,112022.0,2786
2015-06-25 22:00:00,112021.0,112076.0,111986.99999999999,112045.0,3009
2015-06-25 23:00:00,112046.0,112061.00000000001,111991.0,112035.0,2762
2015-06-26 00:00:00,112023.0,112066.0,111972.0,111992.0,1179
2015-06-26 01:00:00,111992.0,112025.0,111989.0,112003.99999999999,1363
2015-06-26 02:00:00,112005.0,112067.0,112005.0,112023.0,1323
2015-06-26 03:00:00,112023.99999999999,112033.0,111813.99999999999,111852.0,2965
2015-06-26 04:00:00,111852.0,111903.0,111790.00000000001,111847.00000000001,3529
2015-06-26 05:00:00,111844.00000000001,111877.0,111786.00000000001,111877.0,3727
2015-06-26 06:00:00,111880.0,111901.99999999999,111825.0,111872.0,3098
2015-06-26 07:00:00,111874.0,111933.0,111852.0,111874.99999999999,2369
2015-06-26 08:00:00,111874.99999999999,111898.00000000001,111822.0,111898.00000000001,2363
2015-06-26 09:00:00,111898.00000000001,112061.00000000001,111851.00000000001,111982.0,5676
2015-06-26 10:00:00,111981.0,112114.0,111877.0,112038.0,7524
2015-06-26 11:00:00,112039.0,112194.0,112023.99999999999,112043.0,6950
2015-06-26 12:00:00,112040.99999999999,112104.0,111931.0,111940.0,6783
2015-06-26 13:00:00,111939.00000000001,112115.00000000001,111907.0,112026.0,5916
2015-06-26 14:00:00,112028.0,112090.0,111937.0,111982.0,6385
2015-06-26 15:00:00,111982.0,112072.0,111764.0,111775.0,8080
2015-06-26 16:00:00,111774.0,111823.0,111545.0,111785.0,9518
2015-06-26 17:00:00,111779.0,111969.00000000001,111354.0,111378.0,10229
2015-06-26 18:00:00,111376.99999999999,111569.0,111297.0,111547.0,8695
2015-06-26 19:00:00,111547.0,111586.00000000001,111337.0,111551.0,6031
2015-06-26 20:00:00,111549.00000000001,111609.0,111457.0,111544.0,4620
2015-06-26 21:00:00,111542.00000000001,111664.00000000001,111501.0,111586.00000000001,4037
2015-06-26 22:00:00,111585.0,111701.99999999999,111584.0,111693.0,3083
2015-06-26 23:00:00,111691.0,111761.0,111582.0,111713.0,2585
2015-06-29 00:00:00,110047.0,110079.0,109546.00000000001,109878.00000000001,5029
2015-06-29 01:00:00,109878.00000000001,110154.0,109538.0,109900.0,10621
2015-06-29 02:00:00,109900.0,110026.0,109688.00000000001,109739.00000000001,4841
2015-06-29 03:00:00,109747.0,110321.0,109747.0,110168.0,8667
2015-06-29 04:00:00,110169.0,110249.0,109986.0,110051.00000000001,4316
2015-06-29 05:00:00,110054.99999999999,110162.0,110041.00000000001,110111.0,3953
2015-06-29 06:00:00,110112.00000000001,110215.0,110068.00000000001,110142.99999999999,3907
2015-06-29 07:00:00,110144.0,110159.99999999999,110006.0,110097.0,3512
2015-06-29 08:00:00,110098.0,110271.00000000001,109849.0,110168.0,7668
2015-06-29 09:00:00,110166.00000000001,111117.0,110098.99999999999,110928.0,16311
2015-06-29 10:00:00,110929.00000000001,110962.0,110579.0,110703.0,13589
2015-06-29 11:00:00,110701.99999999999,111243.0,110574.0,111178.0,12391
2015-06-29 12:00:00,111176.99999999999,111183.00000000001,110827.00000000001,110947.0,9288
2015-06-29 13:00:00,110949.00000000001,111406.0,110856.0,111230.99999999999,9605
2015-06-29 14:00:00,111230.99999999999,111257.0,111053.0,111074.99999999999,7429
2015-06-29 15:00:00,111073.0,111391.0,111024.00000000001,111255.0,9949
2015-06-29 16:00:00,111256.0,111338.0,111076.0,111157.0,9682
2015-06-29 17:00:00,111152.0,111718.99999999999,111145.0,111506.0,11986
2015-06-29 18:00:00,111505.00000000001,112042.0,111445.0,111799.0,10809
2015-06-29 19:00:00,111796.0,112195.0,111737.0,112127.0,6433
2015-06-29 20:00:00,112135.99999999999,112776.00000000001,112025.0,112423.99999999999,9122
2015-06-29 21:00:00,112423.99999999999,112639.0,112325.00000000001,112504.99999999999,6433
2015-06-29 22:00:00,112504.0,112517.0,112283.0,112436.0,4803
2015-06-29 23:00:00,112435.0,112528.0,112345.99999999999,112350.0,3619
2015-06-30 00:00:00,112345.99999999999,112398.0,112288.00000000001,112291.00000000001,1835
2015-06-30 01:00:00,112291.99999999999,112335.0,112108.00000000001,112154.0,2790
2015-06-30 02:00:00,112152.0,112240.99999999999,112114.0,112179.99999999999,1737
2015-06-30 03:00:00,112179.99999999999,112185.0,111968.0,111992.0,4683
2015-06-30 04:00:00,111993.00000000001,112028.0,111874.99999999999,111928.0,4029
2015-06-30 05:00:00,111928.99999999999,112022.0,111817.00000000001,111847.99999999999,4059
2015-06-30 06:00:00,111847.99999999999,111942.99999999999,111837.00000000001,111899.0,2961
2015-06-30 07:00:00,111898.00000000001,111954.0,111847.99999999999,111939.00000000001,2383
2015-06-30 08:00:00,111937.0,112012.0,111805.0,111837.00000000001,3504
2015-06-30 09:00:00,111840.0,111986.99999999999,111589.99999999999,111638.0,8376
2015-06-30 10:00:00,111637.00000000001,112006.0,111549.00000000001,111677.0,11132
2015-06-30 11:00:00,111674.0,111752.99999999999,111352.99999999999,111400.00000000001,9579
2015-06-30 12:00:00,111399.0,111931.0,111338.0,111857.99999999999,11981
2015-06-30 13:00:00,111857.0,112060.0,111704.0,111844.00000000001,9875
2015-06-30 14:00:00,111844.00000000001,111921.0,111645.0,111647.99999999999,7170
2015-06-30 15:00:00,111647.99999999999,112181.0,111628.0,112125.99999999999,10805
2015-06-30 16:00:00,112127.0,112437.00000000001,111898.00000000001,111975.0,12728
2015-06-30 17:00:00,111976.00000000001,112066.0,111375.0,111406.0,12694
2015-06-30 18:00:00,111408.0,111565.0,111123.0,111510.0,11066
2015-06-30 19:00:00,111512.00000000001,111622.0,111376.00000000001,111520.0,6518
2015-06-30 20:00:00,111520.0,111520.0,111376.99999999999,111484.0,4657
2015-06-30 21:00:00,111484.0,111528.99999999999,111371.0,111440.0,5215
2015-06-30 22:00:00,111440.0,111508.99999999999,111422.0,111490.0,3643
2015-06-30 23:00:00,111491.0,111491.0,111320.0,111453.0,3392
2015-07-01 00:00:00,111379.99999999999,111433.0,111318.0,111423.0,1795
2015-07-01 01:00:00,111427.00000000001,111445.0,111281.99999999999,111289.0,2628
2015-07-01 02:00:00,111289.0,111342.99999999999,111259.0,111325.99999999999,3683
2015-07-01 03:00:00,111320.0,111371.0,111270.0,111352.0,3076
2015-07-01 04:00:00,111351.0,111422.0,111320.0,111400.00000000001,3141
2015-07-01 05:00:00,111401.0,111423.99999999999,111306.0,111349.00000000001,3066
2015-07-01 06:00:00,111348.0,111418.0,111342.99999999999,111395.0,2286
2015-07-01 07:00:00,111394.0,111394.0,111308.99999999999,111386.0,1947
2015-07-01 08:00:00,111386.0,111416.0,111288.00000000001,111288.00000000001,2232
2015-07-01 09:00:00,111288.00000000001,111345.0,111145.0,111247.99999999999,6790
2015-07-01 10:00:00,111246.0,111337.0,110995.0,111123.0,9334
2015-07-01 11:00:00,111123.0,111512.00000000001,110949.00000000001,111473.0,9306
2015-07-01 12:00:00,111474.99999999999,111708.00000000001,111188.0,111240.0,12221
2015-07-01 13:00:00,111240.0,111295.00000000001,110996.99999999999,111093.0,7295
2015-07-01 14:00:00,111094.99999999999,111176.00000000001,110992.0,111030.0,7376
2015-07-01 15:00:00,111030.0,111069.0,110745.0,110958.0,9077
2015-07-01 16:00:00,110958.0,111025.0,110642.0,110681.0,8172
2015-07-01 17:00:00,110680.0,111101.99999999999,110582.0,111084.0,11810
2015-07-01 18:00:00,111085.00000000001,111089.0,110818.0,110826.0,8008
2015-07-01 19:00:00,110820.00000000001,110830.99999999999,110735.99999999999,110752.0,4731
2015-07-01 20:00:00,110751.0,110757.0,110548.0,110578.0,5430
2015-07-01 21:00:00,110578.0,110624.00000000001,110433.0,110469.0,5449
2015-07-01 22:00:00,110469.0,110565.0,110425.0,110525.0,3803
2015-07-01 23:00:00,110523.0,110600.00000000001,110474.0,110518.0,2727
2015-07-02 00:00:00,110525.0,110567.0,110484.0,110529.00000000001,1843
2015-07-02 01:00:00,110530.0,110549.99999999999,110417.00000000001,110440.0,2635
2015-07-02 02:00:00,110441.00000000001,110454.00000000001,110319.00000000001,110364.0,2266
2015-07-02 03:00:00,110364.0,110474.0,110361.0,110452.0,3387
2015-07-02 04:00:00,110452.0,110565.0,110429.0,110490.0,2917
2015-07-02 05:00:00,110490.0,110759.00000000001,110471.99999999999,110710.0,4060
2015-07-02 06:00:00,110708.99999999999,110769.99999999999,110667.0,110704.0,2784
2015-07-02 07:00:00,110703.0,110744.0,110662.0,110728.99999999999,2356
2015-07-02 08:00:00,110731.0,110734.0,110636.0,110718.99999999999,3130
2015-07-02 09:00:00,110667.99999999999,110872.0,110567.0,110751.0,4557
2015-07-02 10:00:00,110750.0,110811.0,110481.0,110589.0,10021
2015-07-02 11:00:00,110591.0,110810.00000000001,110476.0,110762.0,8698
2015-07-02 12:00:00,110768.0,110849.0,110687.0,110796.99999999999,6855
2015-07-02 13:00:00,110805.0,110837.00000000001,110704.0,110708.99999999999,6567
2015-07-02 14:00:00,110708.0,110836.0,110683.0,110742.0,6341
2015-07-02 15:00:00,110742.0,111209.0,110467.0,110939.00000000001,13682
2015-07-02 16:00:00,110940.0,111011.0,110783.00000000001,110829.0,10398
2015-07-02 17:00:00,110830.0,111081.99999999999,110830.0,111054.99999999999,10521
2015-07-02 18:00:00,111056.0,111120.0,110889.0,110897.0,8030
2015-07-02 19:00:00,110895.00000000001,110967.0,110870.0,110951.0,4643
2015-07-02 20:00:00,110951.0,110982.0,110786.0,110850.0,3791
2015-07-02 21:00:00,110850.0,110883.0,110757.0,110844.00000000001,3469
2015-07-02 22:00:00,110836.0,110914.0,110778.0,110840.0,2681
2015-07-02 23:00:00,110834.00000000001,110863.0,110788.0,110826.0,2032
2015-07-03 00:00:00,110835.0,110857.0,110799.0,110857.0,612
2015-07-03 01:00:00,110853.0,110915.99999999999,110817.00000000001,110889.0,1717
2015-07-03 02:00:00,110890.0,110891.0,110829.0,110852.0,1023
2015-07-03 03:00:00,110850.99999999999,110983.00000000001,110812.0,110864.0,2910
2015-07-03 04:00:00,110864.0,110911.0,110840.0,110880.0,2537
2015-07-03 05:00:00,110881.00000000001,110950.0,110847.0,110918.0,3033
2015-07-03 06:00:00,110917.0,110974.0,110881.99999999999,110931.0,2134
2015-07-03 07:00:00,110930.0,110962.0,110898.99999999999,110959.00000000001,1443
2015-07-03 08:00:00,110959.00000000001,110990.00000000001,110902.00000000001,110932.00000000001,2567
2015-07-03 09:00:00,110931.0,111054.00000000001,110891.0,110939.00000000001,4838
2015-07-03 10:00:00,110939.00000000001,111132.00000000001,110920.0,111010.00000000001,8774
2015-07-03 11:00:00,111010.00000000001,111169.0,111010.00000000001,111071.00000000001,9788
2015-07-03 12:00:00,111071.00000000001,111175.0,111029.0,111146.00000000001,7968
2015-07-03 13:00:00,111147.0,111164.0,111039.0,111072.0,6798
2015-07-03 14:00:00,111071.00000000001,111073.0,110933.0,110969.99999999999,6146
2015-07-03 15:00:00,110969.0,111001.0,110788.0,110914.0,6843
2015-07-03 16:00:00,110911.99999999999,111050.0,110874.0,110991.0,5906
2015-07-03 17:00:00,110990.00000000001,111036.0,110942.0,111008.0,5676
2015-07-03 18:00:00,111008.0,111076.0,110948.0,110957.0,5892
2015-07-03 19:00:00,110957.0,111078.00000000001,110643.0,110715.00000000001,5464
2015-07-03 20:00:00,110715.00000000001,111011.0,110715.00000000001,110959.99999999999,2895
2015-07-03 21:00:00,110959.99999999999,111003.0,110915.99999999999,110947.0,1632
2015-07-03 22:00:00,110948.0,111091.0,110941.0,111056.0,1913
2015-07-03 23:00:00,111053.0,111118.99999999999,110835.0,111037.99999999999,1896
2015-07-06 00:00:00,109793.99999999999,109962.0,109688.00000000001,109799.0,3364
2015-07-06 01:00:00,109798.0,110334.0,109788.0,110213.0,7115
2015-07-06 02:00:00,110210.99999999999,110382.0,109908.0,109940.0,4046
2015-07-06 03:00:00,109940.0,110274.0,109931.0,110193.00000000001,5565
2015-07-06 04:00:00,110193.99999999999,110557.0,110193.99999999999,110410.99999999999,5269
2015-07-06 05:00:00,110412.0,110493.0,110357.0,110416.0,2843
2015-07-06 06:00:00,110415.0,110420.0,110303.0,110359.99999999999,3017
2015-07-06 07:00:00,110359.0,110430.99999999999,110240.0,110291.0,2917
2015-07-06 08:00:00,110285.00000000001,110877.0,110101.0,110678.00000000001,6434
2015-07-06 09:00:00,110677.0,110739.00000000001,110423.0,110547.0,8610
2015-07-06 10:00:00,110545.99999999999,110829.0,110442.0,110808.0,11745
2015-07-06 11:00:00,110803.99999999999,110950.0,110582.0,110615.0,10053
2015-07-06 12:00:00,110620.0,110652.0,110437.00000000001,110476.0,8743
2015-07-06 13:00:00,110476.0,110508.0,110220.99999999999,110308.99999999999,8746
2015-07-06 14:00:00,110308.0,110378.0,110077.0,110120.0,7614
2015-07-06 15:00:00,110118.99999999999,110349.99999999999,110010.99999999999,110321.0,9187
2015-07-06 16:00:00,110321.0,110412.0,110218.0,110406.0,7623
2015-07-06 17:00:00,110393.00000000001,110769.0,110334.0,110754.0,11312
2015-07-06 18:00:00,110752.0,110837.00000000001,110581.0,110745.0,8937
2015-07-06 19:00:00,110744.0,110907.0,110694.0,110740.0,5913
2015-07-06 20:00:00,110738.0,110859.0,110585.0,110647.99999999999,5393
2015-07-06 21:00:00,110647.99999999999,110651.00000000001,110396.0,110457.99999999999,3915
2015-07-06 22:00:00,110457.0,110552.99999999999,110453.0,110529.00000000001,2829
2015-07-06 23:00:00,110528.0,110605.0,110518.0,110551.0,2051
2015-07-07 00:00:00,110551.0,110581.0,110527.0,110549.00000000001,1388
2015-07-07 01:00:00,110549.99999999999,110565.0,110520.0,110540.0,1667
2015-07-07 02:00:00,110542.0,110554.0,110461.00000000001,110464.99999999999,1448
2015-07-07 03:00:00,110469.0,110511.0,110373.00000000001,110468.00000000001,3093
2015-07-07 04:00:00,110469.0,110494.0,110328.0,110379.0,3632
2015-07-07 05:00:00,110380.00000000001,110413.0,110324.0,110325.0,3935
2015-07-07 06:00:00,110324.0,110342.0,110250.0,110318.0,3406
2015-07-07 07:00:00,110319.00000000001,110359.0,110267.99999999999,110318.0,3185
2015-07-07 08:00:00,110315.99999999999,110409.0,110286.0,110407.00000000001,2600
2015-07-07 09:00:00,110405.0,110441.00000000001,110174.0,110263.0,7839
2015-07-07 10:00:00,110263.0,110323.0,109982.0,110061.00000000001,11523
2015-07-07 11:00:00,110061.00000000001,110075.00000000001,109601.0,109660.0,13637
2015-07-07 12:00:00,109660.0,109959.99999999999,109578.0,109893.0,11094
2015-07-07 13:00:00,109891.0,109966.99999999999,109453.0,109851.00000000001,11011
2015-07-07 14:00:00,109844.00000000001,109863.0,109490.0,109535.99999999999,9955
2015-07-07 15:00:00,109534.0,109576.99999999999,109158.0,109279.0,13109
2015-07-07 16:00:00,109279.0,109568.0,109199.0,109487.0,10818
2015-07-07 17:00:00,109487.0,109535.99999999999,109257.99999999999,109359.99999999999,12672
