dt,EURUSD,GBPUSD,COMBINADO
2014-07-07,1043.5700000000106,683.2950000000559,726.8650000000666
2014-07-08,1043.3900000000108,686.3600000000563,729.7500000000671
2014-07-09,1043.210000000011,685.3200000000564,728.5300000000675
2014-07-10,1043.0300000000111,690.3650000000566,733.3950000000677
2014-07-11,1042.8500000000113,693.0400000000565,735.8900000000676
2014-07-12,,,
2014-07-13,,,
2014-07-14,1042.6700000000114,692.8600000000564,735.530000000068
2014-07-15,1042.4900000000116,697.6150000000564,740.105000000068
2014-07-16,1042.3100000000118,697.9150000000562,740.2250000000681
2014-07-17,1042.130000000012,700.4300000000565,742.5600000000684
2014-07-18,1041.950000000012,700.2500000000564,742.2000000000685
2014-07-19,,,
2014-07-20,,,
2014-07-21,1041.7700000000123,700.0700000000563,741.8400000000686
2014-07-22,1041.5900000000124,699.8900000000563,741.4800000000687
2014-07-23,1041.4100000000126,699.7100000000562,741.1200000000688
2014-07-24,1044.140000000012,701.9100000000547,746.0500000000666
2014-07-25,1038.660000000012,701.0950000000548,739.7550000000667
2014-07-26,,,
2014-07-27,,,
2014-07-28,1040.6400000000122,701.8750000000547,742.5150000000667
2014-07-29,1034.570000000012,697.3900000000547,731.9600000000667
2014-07-30,1031.7900000000118,692.9700000000545,724.7600000000662
2014-07-31,1030.310000000012,687.4650000000559,717.7750000000678
2014-08-01,1037.9300000000121,695.4850000000561,733.4150000000682
2014-08-02,,,
2014-08-03,,,
2014-08-04,1036.890000000012,691.2550000000563,728.1450000000682
2014-08-05,1026.6500000000124,688.6400000000564,715.2900000000686
2014-08-06,1031.3600000000117,703.4750000000556,734.8350000000673
2014-08-07,1026.7600000000123,705.7350000000555,732.4950000000676
2014-08-08,1036.4550000000122,698.900000000056,735.3550000000682
2014-08-09,,,
2014-08-10,,,
2014-08-11,1033.7950000000124,702.440000000056,736.2350000000683
2014-08-12,1034.5100000000116,706.3750000000559,740.8850000000675
2014-08-13,1033.590000000012,683.9000000000555,717.4900000000675
2014-08-14,1033.610000000012,684.7900000000558,718.4000000000678
2014-08-15,1040.250000000012,685.0300000000564,725.2800000000684
2014-08-16,,,
2014-08-17,,,
2014-08-18,1032.850000000012,691.7350000000556,724.5850000000676
2014-08-19,1024.860000000012,675.8000000000559,700.6600000000678
2014-08-20,1016.1200000000115,675.8800000000565,692.000000000068
2014-08-21,1020.8600000000114,669.595000000055,690.4550000000663
2014-08-22,1012.840000000011,673.425000000055,686.2650000000658
2014-08-23,,,
2014-08-24,,,
2014-08-25,1001.130000000011,671.105000000055,672.2350000000661
2014-08-26,998.0700000000111,673.2100000000553,671.2800000000664
2014-08-27,1003.010000000011,677.600000000055,680.6100000000661
2014-08-28,1000.9500000000113,676.8700000000551,677.8200000000666
2014-08-29,992.5100000000107,677.095000000055,669.6050000000657
2014-08-30,,,
2014-08-31,,,
2014-09-01,991.8400000000107,676.295000000055,668.1350000000657
2014-09-02,992.890000000011,667.3000000000542,660.1900000000651
2014-09-03,995.9900000000108,667.6900000000553,663.6800000000662
2014-09-04,975.965000000011,642.7750000000555,618.7400000000664
2014-09-05,974.4050000000111,646.1200000000554,620.5250000000665
2014-09-06,,,
2014-09-07,,,
2014-09-08,981.4650000000112,674.3450000000563,655.8100000000675
2014-09-09,980.8200000000114,680.3200000000568,661.1400000000681
2014-09-10,989.4850000000117,664.3700000000574,653.8550000000691
2014-09-11,988.6950000000119,659.7300000000582,648.4250000000702
